,# of features removed,AOPC-global,optimization
2,2,0.01589328011634442,topk-masking-0.5
3,3,0.021080466729179848,topk-masking-0.5
4,4,0.02684110852847992,topk-masking-0.5
5,5,0.03281189608462094,topk-masking-0.5
6,6,0.03807744838084844,topk-masking-0.5
7,7,0.042264805227938136,topk-masking-0.5
8,8,0.045730946316032556,topk-masking-0.5
9,9,0.049049894585774856,topk-masking-0.5
10,10,0.051878667660787484,topk-masking-0.5
11,11,0.05446006826853891,topk-masking-0.5
12,12,0.056785019253130946,topk-masking-0.5
13,13,0.05889578135555939,topk-masking-0.5
14,14,0.06103594547690206,topk-masking-0.5
15,15,0.06311184178942623,topk-masking-0.5
16,16,0.0651814633153273,topk-masking-0.5
17,17,0.06710469324648859,topk-masking-0.5
18,18,0.06902801328199148,topk-masking-0.5
19,19,0.07082986189190207,topk-masking-0.5
20,20,0.07259762125263974,topk-masking-0.5
21,21,0.07426446376590741,topk-masking-0.5
22,22,0.0758656124237006,topk-masking-0.5
23,23,0.0774014485474613,topk-masking-0.5
24,24,0.07892327077003673,topk-masking-0.5
25,25,0.0804095763661027,topk-masking-0.5
26,26,0.08182413279229712,topk-masking-0.5
27,27,0.08317371660220406,topk-masking-0.5
28,28,0.08451453463196575,topk-masking-0.5
29,29,0.08581005609562188,topk-masking-0.5
30,30,0.08706898732455615,topk-masking-0.5
0,0,0.0,topk-desired-masking-0.1
1,1,0.009230342653239257,topk-desired-masking-0.1
2,2,0.01589328011634442,topk-desired-masking-0.1
3,3,0.021080466729179848,topk-desired-masking-0.1
4,4,0.025389048128909315,topk-desired-masking-0.1
5,5,0.030540701774106418,topk-desired-masking-0.1
6,6,0.03495426850475642,topk-desired-masking-0.1
7,7,0.03837966786598945,topk-desired-masking-0.1
8,8,0.04121213065751805,topk-desired-masking-0.1
9,9,0.04369645558280516,topk-desired-masking-0.1
10,10,0.04588443271101006,topk-desired-masking-0.1
11,11,0.04780913237121228,topk-desired-masking-0.1
12,12,0.04952650989634969,topk-desired-masking-0.1
13,13,0.05110076403811139,topk-desired-masking-0.1
14,14,0.05263832107306857,topk-desired-masking-0.1
15,15,0.05404374420776988,topk-desired-masking-0.1
16,16,0.05534651007733105,topk-desired-masking-0.1
17,17,0.05656148432987123,topk-desired-masking-0.1
18,18,0.05772782905174125,topk-desired-masking-0.1
19,19,0.058820520728535795,topk-desired-masking-0.1
20,20,0.05982221670375215,topk-desired-masking-0.1
21,21,0.06076840953692178,topk-desired-masking-0.1
22,22,0.061658634898861156,topk-desired-masking-0.1
23,23,0.06252422697899115,topk-desired-masking-0.1
24,24,0.06333458574027646,topk-desired-masking-0.1
25,25,0.06409440824306532,topk-desired-masking-0.1
26,26,0.06481867299421731,topk-desired-masking-0.1
27,27,0.06552773389742325,topk-desired-masking-0.1
28,28,0.06627495280458785,topk-desired-masking-0.1
29,29,0.06704221875294021,topk-desired-masking-0.1
30,30,0.0678082798307937,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.009230342653239257,topk-desired-masking-0.5
2,2,0.01589328011634442,topk-desired-masking-0.5
3,3,0.021080466729179848,topk-desired-masking-0.5
4,4,0.02684110852847992,topk-desired-masking-0.5
5,5,0.03281189608462094,topk-desired-masking-0.5
6,6,0.03807744838084844,topk-desired-masking-0.5
7,7,0.042264805227938136,topk-desired-masking-0.5
8,8,0.04612698313896388,topk-desired-masking-0.5
9,9,0.04940632772641305,topk-desired-masking-0.5
10,10,0.05220269778864039,topk-desired-masking-0.5
11,11,0.05463826754142236,topk-desired-masking-0.5
12,12,0.05690598629707563,topk-desired-masking-0.5
13,13,0.05898060686862048,topk-desired-masking-0.5
14,14,0.060998436055334636,topk-desired-masking-0.5
15,15,0.0628475778887494,topk-desired-masking-0.5
16,16,0.06460862477346441,topk-desired-masking-0.5
17,17,0.06630253685334643,topk-desired-masking-0.5
18,18,0.06800523127842269,topk-desired-masking-0.5
19,19,0.06960496765880757,topk-desired-masking-0.5
20,20,0.07112338517684566,topk-desired-masking-0.5
21,21,0.07257356269042756,topk-desired-masking-0.5
22,22,0.07395122765727954,topk-desired-masking-0.5
23,23,0.07536853013235469,topk-desired-masking-0.5
24,24,0.07670903628680796,topk-desired-masking-0.5
25,25,0.07801300922722212,topk-desired-masking-0.5
26,26,0.07925462142620543,topk-desired-masking-0.5
27,27,0.08062327384702736,topk-desired-masking-0.5
28,28,0.08193512479955609,topk-desired-masking-0.5
29,29,0.08319328352283822,topk-desired-masking-0.5
30,30,0.08442714158701416,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.009230342653239257,0.1
2,2,0.01589328011634442,0.1
3,3,0.021080466729179848,0.1
4,4,0.024508227737505994,0.1
5,5,0.028978871691801907,0.1
6,6,0.03248336535577463,0.1
7,7,0.0359200990837338,0.1
8,8,0.03873784431980953,0.1
9,9,0.04115782533839156,0.1
10,10,0.043230296174844016,0.1
11,11,0.045389924001465944,0.1
12,12,0.04731101989382337,0.1
13,13,0.04914280634277979,0.1
14,14,0.050804104269722025,0.1
15,15,0.05230661551951188,0.1
16,16,0.053700824545998276,0.1
17,17,0.05589047935410915,0.1
18,18,0.05788146085403852,0.1
19,19,0.059695322840717414,0.1
20,20,0.06139789292525301,0.1
21,21,0.06302564518956723,0.1
22,22,0.06457613925582936,0.1
23,23,0.0660590341841819,0.1
24,24,0.06745802206749558,0.1
25,25,0.06882231685577317,0.1
26,26,0.07010627782774019,0.1
27,27,0.07130000909912458,0.1
28,28,0.07243199612039691,0.1
29,29,0.07350917200839353,0.1
30,30,0.07451928935215485,0.1
0,0,0.0,0.5
1,1,0.009230342653239257,0.5
2,2,0.01589328011634442,0.5
3,3,0.021080466729179848,0.5
4,4,0.02684110852847992,0.5
5,5,0.03175075210708192,0.5
6,6,0.037167896400100715,0.5
7,7,0.0414649105210991,0.5
8,8,0.045019928798842306,0.5
9,9,0.04813253826049564,0.5
10,10,0.051175898923754785,0.5
11,11,0.053848976260014135,0.5
12,12,0.05625149986103596,0.5
13,13,0.05840037049147119,0.5
14,14,0.060347051137563314,0.5
15,15,0.062249937815431415,0.5
16,16,0.06400911762964014,0.5
17,17,0.06575977158772327,0.5
18,18,0.06753160287950427,0.5
19,19,0.0692488619545702,0.5
20,20,0.0708491590840874,0.5
21,21,0.07237120376585734,0.5
22,22,0.07384015266823586,0.5
23,23,0.07522476009398049,0.5
24,24,0.07656602555055157,0.5
25,25,0.07803535264218751,0.5
26,26,0.07961778546412893,0.5
27,27,0.0811056899117133,0.5
28,28,0.0826016644137892,0.5
29,29,0.08408505613308025,0.5
30,30,0.085547245873101,0.5
0,0,0.0,topk-0.1
1,1,0.009230342653239257,topk-0.1
2,2,0.01589328011634442,topk-0.1
3,3,0.021080466729179848,topk-0.1
4,4,0.024508227737505994,topk-0.1
5,5,0.028978871691801907,topk-0.1
6,6,0.03248336535577463,topk-0.1
7,7,0.03527304223354928,topk-0.1
8,8,0.03816268267520107,topk-0.1
9,9,0.04064017985824395,topk-0.1
10,10,0.04275970937470982,topk-0.1
11,11,0.04495855276800959,topk-0.1
12,12,0.04691283106294059,topk-0.1
13,13,0.04866656414543028,topk-0.1
14,14,0.050359611552195815,topk-0.1
15,15,0.05188990359683106,topk-0.1
16,16,0.0533086250893575,topk-0.1
17,17,0.05458898559570854,topk-0.1
18,18,0.05578534574948071,topk-0.1
19,19,0.05687739515100969,topk-0.1
20,20,0.05790618659824969,topk-0.1
21,21,0.058869021341659236,topk-0.1
22,22,0.05974883275294056,topk-0.1
23,23,0.06061824652073106,topk-0.1
24,24,0.06145918146928581,topk-0.1
25,25,0.0622669066784558,topk-0.1
26,26,0.0630355257873681,topk-0.1
27,27,0.06379171681566001,topk-0.1
28,28,0.06451641262732163,topk-0.1
29,29,0.06520444773687305,topk-0.1
30,30,0.06586734765514758,topk-0.1
0,0,0.0,topk-0.5
1,1,0.009230342653239257,topk-0.5
2,2,0.01589328011634442,topk-0.5
3,3,0.021080466729179848,topk-0.5
4,4,0.02684110852847992,topk-0.5
5,5,0.03281189608462094,topk-0.5
6,6,0.03807744838084844,topk-0.5
7,7,0.042260768504253365,topk-0.5
8,8,0.04581253320192748,topk-0.5
9,9,0.048806332914939174,topk-0.5
10,10,0.051440896471152346,topk-0.5
11,11,0.054091890678461894,topk-0.5
12,12,0.05643149390109545,topk-0.5
13,13,0.058527129031222196,topk-0.5
14,14,0.06046535910799758,topk-0.5
15,15,0.06236085153771354,topk-0.5
16,16,0.06411350701531744,topk-0.5
17,17,0.06585836156308517,topk-0.5
18,18,0.06751033495244332,topk-0.5
19,19,0.0690818043535809,topk-0.5
20,20,0.0705751419252292,topk-0.5
21,21,0.07217806268026006,topk-0.5
22,22,0.07368475203069401,topk-0.5
23,23,0.07513858812499995,topk-0.5
24,24,0.07651122006955184,topk-0.5
25,25,0.07780256946747391,topk-0.5
26,26,0.07901641944061978,topk-0.5
27,27,0.08033881911160838,topk-0.5
28,28,0.08165809362949027,topk-0.5
29,29,0.08293853947935491,topk-0.5
30,30,0.08417713823048895,topk-0.5
0,0,0.0,desired-0.1
1,1,0.009230342653239257,desired-0.1
2,2,0.01589328011634442,desired-0.1
3,3,0.021080466729179848,desired-0.1
4,4,0.024508227737505994,desired-0.1
5,5,0.02712515462245635,desired-0.1
6,6,0.029856239643930357,desired-0.1
7,7,0.03206715265137228,desired-0.1
8,8,0.03389522266916027,desired-0.1
9,9,0.03544943952733155,desired-0.1
10,10,0.03687252372686228,desired-0.1
11,11,0.038467474578286975,desired-0.1
12,12,0.03987490554538809,desired-0.1
13,13,0.04114157377684802,desired-0.1
14,14,0.04239935441468309,desired-0.1
15,15,0.04351549319347902,desired-0.1
16,16,0.044517994029992757,desired-0.1
17,17,0.04545612276942735,desired-0.1
18,18,0.04708193663761569,desired-0.1
19,19,0.04858608995264049,desired-0.1
20,20,0.049947704071737806,desired-0.1
21,21,0.051209647467938456,desired-0.1
22,22,0.052416420123727256,desired-0.1
23,23,0.05353570302213867,desired-0.1
24,24,0.054572982206712764,desired-0.1
25,25,0.055570049538675906,desired-0.1
26,26,0.05653791505668992,desired-0.1
27,27,0.05745796147766347,desired-0.1
28,28,0.058324421447463956,desired-0.1
29,29,0.05921108865962088,desired-0.1
30,30,0.06004168809617197,desired-0.1
0,0,0.0,masking-0.1
1,1,0.009230342653239257,masking-0.1
2,2,0.01589328011634442,masking-0.1
3,3,0.021080466729179848,masking-0.1
4,4,0.02684110852847992,masking-0.1
5,5,0.03175075210708192,masking-0.1
6,6,0.03547192623811195,masking-0.1
7,7,0.039980936629358935,masking-0.1
8,8,0.043786015979799094,masking-0.1
9,9,0.04702201672335675,masking-0.1
10,10,0.05016633388999215,masking-0.1
11,11,0.052923541645731716,masking-0.1
12,12,0.05539725252477527,masking-0.1
13,13,0.057606248834899135,masking-0.1
14,14,0.05960587092476273,masking-0.1
15,15,0.06155508136593087,masking-0.1
16,16,0.06335513508893376,masking-0.1
17,17,0.06503414461672165,masking-0.1
18,18,0.06662159809146473,masking-0.1
19,19,0.06809823704048422,masking-0.1
20,20,0.06951491346241354,masking-0.1
21,21,0.07083342181604799,masking-0.1
22,22,0.07210295486160759,masking-0.1
23,23,0.07333481886707685,masking-0.1
24,24,0.07448572296637984,masking-0.1
25,25,0.07568879151221067,masking-0.1
26,26,0.07698131330535041,masking-0.1
27,27,0.07820802903161958,masking-0.1
28,28,0.07938168494692549,masking-0.1
29,29,0.0805489298585134,masking-0.1
30,30,0.08166966747613567,masking-0.1
0,0,0.0,topk-masking-0.1
1,1,0.009230342653239257,topk-masking-0.1
2,2,0.01589328011634442,topk-masking-0.1
3,3,0.021080466729179848,topk-masking-0.1
4,4,0.02684110852847992,topk-masking-0.1
5,5,0.03175075210708192,topk-masking-0.1
6,6,0.03547192623811195,topk-masking-0.1
7,7,0.039980936629358935,topk-masking-0.1
8,8,0.04370084089507327,topk-masking-0.1
9,9,0.04694535914710351,topk-masking-0.1
10,10,0.05009664518430739,topk-masking-0.1
11,11,0.05285966033218736,topk-masking-0.1
12,12,0.055338285158426634,topk-masking-0.1
13,13,0.05769062295609447,topk-masking-0.1
14,14,0.05981207498307881,topk-masking-0.1
15,15,0.06175345257624893,topk-masking-0.1
16,16,0.06354183740452722,topk-masking-0.1
17,17,0.06521047458144881,topk-masking-0.1
18,18,0.0667926166352368,topk-masking-0.1
19,19,0.06829746718603222,topk-masking-0.1
20,20,0.06970465645817354,topk-masking-0.1
21,21,0.07100390448960006,topk-masking-0.1
22,22,0.07225582496607956,topk-masking-0.1
23,23,0.07342861816534224,topk-masking-0.1
24,24,0.07453459016027089,topk-masking-0.1
25,25,0.07557886225189779,topk-masking-0.1
26,26,0.07660673972473164,topk-masking-0.1
27,27,0.07759237794718206,topk-masking-0.1
28,28,0.07853481903709092,topk-masking-0.1
29,29,0.07953715065815854,topk-masking-0.1
30,30,0.08064402963155394,topk-masking-0.1
0,0,0.0,topk-masking-0.5
1,1,0.009230342653239257,topk-masking-0.5
2,2,0.01589328011634442,topk-masking-0.5
3,3,0.021080466729179848,topk-masking-0.5
4,4,0.02684110852847992,topk-masking-0.5
5,5,0.03281189608462094,topk-masking-0.5
6,6,0.03807744838084844,topk-masking-0.5
7,7,0.042260768504253365,topk-masking-0.5
8,8,0.045727358117201654,topk-masking-0.5
9,9,0.04904666520682704,topk-masking-0.5
10,10,0.05200692342041969,topk-masking-0.5
11,11,0.05457763604820176,topk-masking-0.5
12,12,0.05687987424239379,topk-masking-0.5
13,13,0.05898386098844632,topk-masking-0.5
14,14,0.061041113698270894,topk-masking-0.5
15,15,0.06292042628380555,topk-masking-0.5
16,16,0.06465764228755759,topk-masking-0.5
17,17,0.06638242673037517,topk-masking-0.5
18,18,0.06820456372310332,topk-masking-0.5
19,19,0.07004023377542473,topk-masking-0.5
20,20,0.07176856437319934,topk-masking-0.5
21,21,0.07347309129007794,topk-masking-0.5
22,22,0.07510864744682022,topk-masking-0.5
23,23,0.07667602377795094,topk-masking-0.5
24,24,0.07818830844465298,topk-masking-0.5
25,25,0.07961944417293962,topk-masking-0.5
26,26,0.08102448082307484,topk-masking-0.5
27,27,0.08236532076860395,topk-masking-0.5
28,28,0.08382036240200542,topk-masking-0.5
29,29,0.08529816825759849,topk-masking-0.5
30,30,0.0866754726506062,topk-masking-0.5
0,0,0.0,topk-desired-masking-0.1
1,1,0.009230342653239257,topk-desired-masking-0.1
2,2,0.01589328011634442,topk-desired-masking-0.1
3,3,0.021080466729179848,topk-desired-masking-0.1
4,4,0.025389048128909315,topk-desired-masking-0.1
5,5,0.030540701774106418,topk-desired-masking-0.1
6,6,0.03437234869807142,topk-desired-masking-0.1
7,7,0.03787048803514008,topk-desired-masking-0.1
8,8,0.040759526363429714,topk-desired-masking-0.1
9,9,0.04328911171812566,topk-desired-masking-0.1
10,10,0.04546167734913806,topk-desired-masking-0.1
11,11,0.04737528571752461,topk-desired-masking-0.1
12,12,0.04912603606217646,topk-desired-masking-0.1
13,13,0.05072889547780768,topk-desired-masking-0.1
14,14,0.052188836081567234,topk-desired-masking-0.1
15,15,0.05352626810087914,topk-desired-masking-0.1
16,16,0.05485947374143388,topk-desired-masking-0.1
17,17,0.05610150556819057,topk-desired-masking-0.1
18,18,0.05729205969857009,topk-desired-masking-0.1
19,19,0.05837728209693401,topk-desired-masking-0.1
20,20,0.059400084673655214,topk-desired-masking-0.1
21,21,0.06039320568815711,topk-desired-masking-0.1
22,22,0.06136333849300842,topk-desired-masking-0.1
23,23,0.06228528431428137,topk-desired-masking-0.1
24,24,0.06317451514479143,topk-desired-masking-0.1
25,25,0.0640533414387681,topk-desired-masking-0.1
26,26,0.06487995858456778,topk-desired-masking-0.1
27,27,0.06565898734016692,topk-desired-masking-0.1
28,28,0.06640683816483833,topk-desired-masking-0.1
29,29,0.06714456015215747,topk-desired-masking-0.1
30,30,0.06847519196893607,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.009230342653239257,topk-desired-masking-0.5
2,2,0.01589328011634442,topk-desired-masking-0.5
3,3,0.021080466729179848,topk-desired-masking-0.5
4,4,0.02684110852847992,topk-desired-masking-0.5
5,5,0.03281189608462094,topk-desired-masking-0.5
6,6,0.03807744838084844,topk-desired-masking-0.5
7,7,0.042264805227938136,topk-desired-masking-0.5
8,8,0.04612698313896388,topk-desired-masking-0.5
9,9,0.04940632772641305,topk-desired-masking-0.5
10,10,0.05220269778864039,topk-desired-masking-0.5
11,11,0.05477941059989986,topk-desired-masking-0.5
12,12,0.05718464532734205,topk-desired-masking-0.5
13,13,0.05934735107582325,topk-desired-masking-0.5
14,14,0.061444032341040344,topk-desired-masking-0.5
15,15,0.06339771607729242,topk-desired-masking-0.5
16,16,0.06519594525225435,topk-desired-masking-0.5
17,17,0.0668888698842043,topk-desired-masking-0.5
18,18,0.06849157006557281,topk-desired-masking-0.5
19,19,0.07016263316980029,topk-desired-masking-0.5
20,20,0.07195606675730816,topk-desired-masking-0.5
21,21,0.0736586092425145,topk-desired-masking-0.5
22,22,0.07528957122407794,topk-desired-masking-0.5
23,23,0.07685130152008553,topk-desired-masking-0.5
24,24,0.07835657507710218,topk-desired-masking-0.5
25,25,0.07978123901183308,topk-desired-masking-0.5
26,26,0.08114713709108495,topk-desired-masking-0.5
27,27,0.08244933634015571,topk-desired-masking-0.5
28,28,0.08369931709829542,topk-desired-masking-0.5
29,29,0.08492367147783998,topk-desired-masking-0.5
30,30,0.08615227159180351,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.009230342653239257,0.1
2,2,0.01589328011634442,0.1
3,3,0.021080466729179848,0.1
4,4,0.02684110852847992,0.1
5,5,0.030922939017613508,0.1
6,6,0.034149708777898864,0.1
7,7,0.037378149578092504,0.1
8,8,0.040033889203683934,0.1
9,9,0.04225761983938149,0.1
10,10,0.044230109357562136,0.1
11,11,0.045974264931861915,0.1
12,12,0.04785041152188119,0.1
13,13,0.0496436699974049,0.1
14,14,0.051271577014038804,0.1
15,15,0.05274487121730886,0.1
16,16,0.0550441510971223,0.1
17,17,0.05715917665239296,0.1
18,18,0.05907470334578509,0.1
19,19,0.06087950084469855,0.1
20,20,0.06254119937994278,0.1
21,21,0.0641165464363166,0.1
22,22,0.06561784128388402,0.1
23,23,0.06703019963293474,0.1
24,24,0.06839034089829832,0.1
25,25,0.06966736836988731,0.1
26,26,0.07092003113762788,0.1
27,27,0.07212084053048376,0.1
28,28,0.07327956719954462,0.1
29,29,0.07438421541671232,0.1
30,30,0.07548170754331578,0.1
0,0,0.0,0.5
1,1,0.009230342653239257,0.5
2,2,0.01589328011634442,0.5
3,3,0.021080466729179848,0.5
4,4,0.02684110852847992,0.5
5,5,0.03281189608462094,0.5
6,6,0.03807744838084844,0.5
7,7,0.042260768504253365,0.5
8,8,0.04581253320192748,0.5
9,9,0.049214436663092706,0.5
10,10,0.05213657825449009,0.5
11,11,0.05472959897985483,0.5
12,12,0.057064382371658146,0.5
13,13,0.05915518996562036,0.5
14,14,0.06118006898430284,0.5
15,15,0.06303089204674972,0.5
16,16,0.06474413337676325,0.5
17,17,0.06645395312667288,0.5
18,18,0.06806273681949426,0.5
19,19,0.06959700129571408,0.5
20,20,0.07109587149760437,0.5
21,21,0.07253635577872887,0.5
