,# of features removed,AOPC-global,optimization
0,0,0.0,topk-0.1
1,1,0.002164595688530681,topk-0.1
2,2,0.0039973000349695425,topk-0.1
3,3,0.006082195108727303,topk-0.1
4,4,0.007744763229961436,topk-0.1
5,5,0.008954207862190646,topk-0.1
6,6,0.010043914781178873,topk-0.1
7,7,0.011179154873233937,topk-0.1
8,8,0.012352569607318795,topk-0.1
9,9,0.013409316236197719,topk-0.1
10,10,0.014329679222359016,topk-0.1
11,11,0.015231063811628929,topk-0.1
12,12,0.016184060136660645,topk-0.1
13,13,0.017071281943549205,topk-0.1
14,14,0.018004240873764784,topk-0.1
15,15,0.01892214730631011,topk-0.1
16,16,0.01982064070325816,topk-0.1
17,17,0.020773740571377444,topk-0.1
18,18,0.021744383954488487,topk-0.1
19,19,0.022688505019303758,topk-0.1
20,20,0.023587925849055974,topk-0.1
21,21,0.02446606607801657,topk-0.1
22,22,0.025274904517867885,topk-0.1
23,23,0.026145377604487003,topk-0.1
24,24,0.026980707836858905,topk-0.1
25,25,0.027766531581675226,topk-0.1
26,26,0.028502088093912605,topk-0.1
27,27,0.029204512632025052,topk-0.1
28,28,0.029936928107673406,topk-0.1
29,29,0.03062546271784028,topk-0.1
30,30,0.03131662669193263,topk-0.1
0,0,0.0,topk-0.5
1,1,0.002164595688530681,topk-0.5
2,2,0.0039973000349695425,topk-0.5
3,3,0.005396997671777667,topk-0.5
4,4,0.007196605280401729,topk-0.5
5,5,0.00849740957089089,topk-0.5
6,6,0.009799394734091266,topk-0.5
7,7,0.010965827984025626,topk-0.5
8,8,0.012005125010185738,topk-0.5
9,9,0.013088254215150242,topk-0.5
10,10,0.014051068631925496,topk-0.5
11,11,0.01500424219390068,topk-0.5
12,12,0.01564047449769882,topk-0.5
13,13,0.016281167678357994,topk-0.5
14,14,0.0168784486094759,topk-0.5
15,15,0.01756965550348163,topk-0.5
16,16,0.01818552719829595,topk-0.5
17,17,0.01887508109011903,topk-0.5
18,18,0.019561483279863855,topk-0.5
19,19,0.020327345580746798,topk-0.5
20,20,0.02102272709450232,topk-0.5
21,21,0.021680087769061638,topk-0.5
22,22,0.022387380756669458,topk-0.5
23,23,0.023072593594682955,topk-0.5
24,24,0.023797950592525242,topk-0.5
25,25,0.02453873559257334,topk-0.5
26,26,0.025261243672149346,topk-0.5
27,27,0.025989767644430867,topk-0.5
28,28,0.026702699915737035,topk-0.5
29,29,0.027379440966716843,topk-0.5
30,30,0.02802044658740669,topk-0.5
0,0,0.0,desired-0.1
1,1,0.002164595688530681,desired-0.1
2,2,0.0039973000349695425,desired-0.1
3,3,0.006082195108727303,desired-0.1
4,4,0.007451562587046839,desired-0.1
5,5,0.00870987399309515,desired-0.1
6,6,0.009958494720336246,desired-0.1
7,7,0.011104412319996638,desired-0.1
8,8,0.012061588625270596,desired-0.1
9,9,0.013084245444820255,desired-0.1
10,10,0.014165975986313022,desired-0.1
11,11,0.015189555495267395,desired-0.1
12,12,0.01623590394603907,desired-0.1
13,13,0.017193157234129532,desired-0.1
14,14,0.018177991653271042,desired-0.1
15,15,0.01914776492313717,desired-0.1
16,16,0.02001539097113889,desired-0.1
17,17,0.020829312371222538,desired-0.1
18,18,0.02162722069214442,desired-0.1
19,19,0.022416273324783194,desired-0.1
20,20,0.023192601109362204,desired-0.1
21,21,0.023996759791869517,desired-0.1
22,22,0.0247769801705295,desired-0.1
23,23,0.025552459924873788,desired-0.1
24,24,0.026310214539084453,desired-0.1
25,25,0.02701909089165774,desired-0.1
26,26,0.027689003216087544,desired-0.1
27,27,0.028351654696569407,desired-0.1
28,28,0.02898258059689159,desired-0.1
29,29,0.0295811937044461,desired-0.1
30,30,0.030214865469475063,desired-0.1
0,0,0.0,desired-0.5
1,1,0.002164595688530681,desired-0.5
2,2,0.0035319800509123304,desired-0.5
3,3,0.005048007683734758,desired-0.5
4,4,0.0069174132899674015,desired-0.5
5,5,0.008264749578862285,desired-0.5
6,6,0.009359290599264795,desired-0.5
7,7,0.010487835905484213,desired-0.5
8,8,0.0115276894692865,desired-0.5
9,9,0.012441051795849953,desired-0.5
10,10,0.013462702796197962,desired-0.5
11,11,0.014464906844483772,desired-0.5
12,12,0.015360696719322477,desired-0.5
13,13,0.016136283829852407,desired-0.5
14,14,0.01684070010681001,desired-0.5
15,15,0.017534907767023003,desired-0.5
16,16,0.018308617415405747,desired-0.5
17,17,0.01914449839331937,desired-0.5
18,18,0.02005599454551461,desired-0.5
19,19,0.02096894400022477,desired-0.5
20,20,0.021862052254535212,desired-0.5
21,21,0.0227837524255587,desired-0.5
22,22,0.023648550058618937,desired-0.5
23,23,0.024461531426573323,desired-0.5
24,24,0.025246723634542948,desired-0.5
25,25,0.02598146393060596,desired-0.5
26,26,0.026562750327977565,desired-0.5
27,27,0.027166428102707477,desired-0.5
28,28,0.027768617637808336,desired-0.5
29,29,0.028378076010389133,desired-0.5
30,30,0.02901961455656324,desired-0.5
0,0,0.0,masking-0.1
1,1,0.002164595688530681,masking-0.1
2,2,0.004221398250131201,masking-0.1
3,3,0.006250268770098546,masking-0.1
4,4,0.007586021516143834,masking-0.1
5,5,0.008821923100675979,masking-0.1
6,6,0.009930527842737727,masking-0.1
7,7,0.011088738303325515,masking-0.1
8,8,0.012230371699419797,masking-0.1
9,9,0.013414416498398158,masking-0.1
10,10,0.01448863580001028,masking-0.1
11,11,0.01543552482658893,masking-0.1
12,12,0.016363561123538026,masking-0.1
13,13,0.017279376431555797,masking-0.1
14,14,0.01817317125187177,masking-0.1
15,15,0.01910465303684358,masking-0.1
16,16,0.020093416968143835,masking-0.1
17,17,0.021046774578243974,masking-0.1
18,18,0.02194975027144599,masking-0.1
19,19,0.022771033519802735,masking-0.1
20,20,0.02356378622249201,masking-0.1
21,21,0.02438628130723182,masking-0.1
22,22,0.025198588650160732,masking-0.1
23,23,0.025985709540489454,masking-0.1
24,24,0.026737274067670166,masking-0.1
25,25,0.02744862884274512,masking-0.1
26,26,0.028212511700301743,masking-0.1
27,27,0.029003541276584534,masking-0.1
28,28,0.029790312933883116,masking-0.1
29,29,0.030531200638680835,masking-0.1
30,30,0.03126277149193934,masking-0.1
0,0,0.0,masking-0.5
1,1,0.002164595688530681,masking-0.5
2,2,0.0039973000349695425,masking-0.5
3,3,0.005396997671777667,masking-0.5
4,4,0.007196605280401729,masking-0.5
5,5,0.00849740957089089,masking-0.5
6,6,0.009799394734091266,masking-0.5
7,7,0.011081982817172034,masking-0.5
8,8,0.01221040344809017,masking-0.5
9,9,0.013243436779018921,masking-0.5
10,10,0.01424160805531857,masking-0.5
11,11,0.015174004770132367,masking-0.5
12,12,0.016091798759765394,masking-0.5
13,13,0.01695056072764388,masking-0.5
14,14,0.017885309044481375,masking-0.5
15,15,0.018748521528629276,masking-0.5
16,16,0.019368764176017086,masking-0.5
17,17,0.020049951692551183,masking-0.5
18,18,0.02080107049170833,masking-0.5
19,19,0.02161435036012779,masking-0.5
20,20,0.022356782947464262,masking-0.5
21,21,0.023055838318403986,masking-0.5
22,22,0.02373193787098197,masking-0.5
23,23,0.024425056262222137,masking-0.5
24,24,0.025034915964548526,masking-0.5
25,25,0.025656743298168673,masking-0.5
26,26,0.02626877122503373,masking-0.5
27,27,0.026841000840098113,masking-0.5
28,28,0.027453412308675748,masking-0.5
29,29,0.028056947081227128,masking-0.5
30,30,0.028679425866194673,masking-0.5
0,0,0.0,topk-desired-masking-0.1
1,1,0.002164595688530681,topk-desired-masking-0.1
2,2,0.0039973000349695425,topk-desired-masking-0.1
3,3,0.006082195108727303,topk-desired-masking-0.1
4,4,0.007891743711072522,topk-desired-masking-0.1
5,5,0.009162751784507924,topk-desired-masking-0.1
6,6,0.010369688060048723,topk-desired-masking-0.1
7,7,0.011473003493472637,topk-desired-masking-0.1
8,8,0.012613768380864306,topk-desired-masking-0.1
9,9,0.013587704559866468,topk-desired-masking-0.1
10,10,0.014623666090900487,topk-desired-masking-0.1
11,11,0.015609104757805905,topk-desired-masking-0.1
12,12,0.016623180188382308,topk-desired-masking-0.1
13,13,0.017552770887733972,topk-desired-masking-0.1
14,14,0.018476509484548036,topk-desired-masking-0.1
15,15,0.0193630173868757,topk-desired-masking-0.1
16,16,0.02027937266962249,topk-desired-masking-0.1
17,17,0.021102863877984525,topk-desired-masking-0.1
18,18,0.021909305671658708,topk-desired-masking-0.1
19,19,0.022706015347799625,topk-desired-masking-0.1
20,20,0.023468545893187375,topk-desired-masking-0.1
21,21,0.024260161630975365,topk-desired-masking-0.1
22,22,0.025032355174969493,topk-desired-masking-0.1
23,23,0.02580047699753675,topk-desired-masking-0.1
24,24,0.02651692597648725,topk-desired-masking-0.1
25,25,0.02719385046230052,topk-desired-masking-0.1
26,26,0.027834177724915494,topk-desired-masking-0.1
27,27,0.02846654362507675,topk-desired-masking-0.1
28,28,0.02906537573834505,topk-desired-masking-0.1
29,29,0.029691604115859575,topk-desired-masking-0.1
30,30,0.03030671767296466,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.002164595688530681,topk-desired-masking-0.5
2,2,0.0035319800509123304,topk-desired-masking-0.5
3,3,0.005048007683734758,topk-desired-masking-0.5
4,4,0.0069174132899674015,topk-desired-masking-0.5
5,5,0.008632711191547468,topk-desired-masking-0.5
6,6,0.009915367551796906,topk-desired-masking-0.5
7,7,0.011183459032664468,topk-desired-masking-0.5
8,8,0.01230060452852789,topk-desired-masking-0.5
9,9,0.013354185781658178,topk-desired-masking-0.5
10,10,0.014292824601478167,topk-desired-masking-0.5
11,11,0.015225851832657294,topk-desired-masking-0.5
12,12,0.016118963896457183,topk-desired-masking-0.5
13,13,0.016975785497429112,topk-desired-masking-0.5
14,14,0.01790885216294759,topk-desired-masking-0.5
15,15,0.018770593202191353,topk-desired-masking-0.5
16,16,0.01953504961597855,topk-desired-masking-0.5
17,17,0.02024439928308588,topk-desired-masking-0.5
18,18,0.021040116745748082,topk-desired-masking-0.5
19,19,0.021788922856263222,topk-desired-masking-0.5
20,20,0.022533502034518635,topk-desired-masking-0.5
21,21,0.023339539221929075,topk-desired-masking-0.5
22,22,0.02418017221166886,topk-desired-masking-0.5
23,23,0.024962607119490526,topk-desired-masking-0.5
24,24,0.025698651292887075,topk-desired-masking-0.5
25,25,0.026465896943285307,topk-desired-masking-0.5
26,26,0.02707724308546351,topk-desired-masking-0.5
27,27,0.027683958135773904,topk-desired-masking-0.5
28,28,0.028281756067442113,topk-desired-masking-0.5
29,29,0.028848007961141217,topk-desired-masking-0.5
30,30,0.029406470872035014,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.002164595688530681,0.1
2,2,0.0039973000349695425,0.1
3,3,0.006082195108727303,0.1
4,4,0.007744763229961436,0.1
5,5,0.008954207862190646,0.1
6,6,0.010043914781178873,0.1
7,7,0.011179154873233937,0.1
8,8,0.012352569607318795,0.1
9,9,0.013352625663675507,0.1
10,10,0.014382891303469437,0.1
11,11,0.015435775674119597,0.1
12,12,0.016458224219643484,0.1
13,13,0.01743570853979718,0.1
14,14,0.018394144235970546,0.1
15,15,0.01940597065502654,0.1
16,16,0.02038651831746819,0.1
17,17,0.021310855365426474,0.1
18,18,0.022252255491761883,0.1
19,19,0.023167048828600097,0.1
20,20,0.024004912312739855,0.1
21,21,0.024812903093461736,0.1
22,22,0.0256066616630763,0.1
23,23,0.02646331153531174,0.1
24,24,0.027271002516343193,0.1
25,25,0.028031313106076025,0.1
26,26,0.02876724420090486,0.1
27,27,0.029529973186920418,0.1
28,28,0.030272330982770403,0.1
29,29,0.030971987411836557,0.1
30,30,0.03164397684374448,0.1
0,0,0.0,0.5
1,1,0.002164595688530681,0.5
2,2,0.0039973000349695425,0.5
3,3,0.005396997671777667,0.5
4,4,0.007196605280401729,0.5
5,5,0.00849740957089089,0.5
6,6,0.009623669200321717,0.5
7,7,0.010812068141977271,0.5
8,8,0.012014665938094922,0.5
9,9,0.013096841050268506,0.5
10,10,0.014058874845669374,0.5
11,11,0.015011397889832566,0.5
12,12,0.01592100641077282,0.5
13,13,0.016752068163090505,0.5
14,14,0.017558649458504348,0.5
15,15,0.018432912704750056,0.5
16,16,0.019371728580646248,0.5
17,17,0.02036992173955067,0.5
18,18,0.02133722226449069,0.5
19,19,0.022323920241040306,0.5
20,20,0.023224522027848197,0.5
21,21,0.023924053649343593,0.5
22,22,0.024585816864069108,0.5
23,23,0.02526496237484759,0.5
24,24,0.025909588650904588,0.5
25,25,0.026523318173924705,0.5
26,26,0.027123012884594292,0.5
27,27,0.027731022972474095,0.5
28,28,0.028304928103225793,0.5
29,29,0.028877921826499998,0.5
30,30,0.02942216134184354,0.5
0,0,0.0,topk-0.1
1,1,0.002164595688530681,topk-0.1
2,2,0.0039973000349695425,topk-0.1
3,3,0.006082195108727303,topk-0.1
4,4,0.007451562587046839,topk-0.1
5,5,0.00870987399309515,topk-0.1
6,6,0.00983448575052559,topk-0.1
7,7,0.011004701472639895,topk-0.1
8,8,0.01219749991790187,topk-0.1
9,9,0.013213062943200274,topk-0.1
10,10,0.014188495014219803,topk-0.1
11,11,0.015196937903960766,topk-0.1
12,12,0.016237758585650717,topk-0.1
13,13,0.017224902096614036,topk-0.1
14,14,0.018174787202642786,topk-0.1
15,15,0.019068936472437,topk-0.1
16,16,0.019869736779666917,topk-0.1
17,17,0.020676876271087545,topk-0.1
18,18,0.021516731989728432,topk-0.1
19,19,0.022411926553228302,topk-0.1
