,# of features removed,AOPC-global,optimization
0,0,0.0,masking-0.1
1,1,0.007561535336497024,masking-0.1
2,2,0.013491608330997966,masking-0.1
3,3,0.018225184985657533,masking-0.1
4,4,0.02252943892949979,masking-0.1
5,5,0.026270091916985556,masking-0.1
6,6,0.029416201060394154,masking-0.1
7,7,0.03231568029594295,masking-0.1
8,8,0.035353652039069386,masking-0.1
9,9,0.03807041133010805,masking-0.1
10,10,0.04094330987839026,masking-0.1
11,11,0.04356875204857264,masking-0.1
12,12,0.0459101960547133,masking-0.1
13,13,0.04809313230147216,masking-0.1
14,14,0.050230296185458184,masking-0.1
15,15,0.052144123135640395,masking-0.1
16,16,0.05388412639150926,masking-0.1
17,17,0.055421429734454686,masking-0.1
18,18,0.056881450498950055,masking-0.1
19,19,0.058230500405720045,masking-0.1
20,20,0.059474715699614655,masking-0.1
21,21,0.060675572735228195,masking-0.1
22,22,0.061991130002649594,masking-0.1
23,23,0.06323146155956605,masking-0.1
24,24,0.06439717027191741,masking-0.1
25,25,0.06548650048162742,masking-0.1
26,26,0.06659647741976217,masking-0.1
27,27,0.06765316180546808,masking-0.1
28,28,0.06866947275084163,masking-0.1
29,29,0.06963132138819342,masking-0.1
30,30,0.07052810836264928,masking-0.1
0,0,0.0,topk-masking-0.1
1,1,0.007561535336497024,topk-masking-0.1
2,2,0.013491608330997966,topk-masking-0.1
3,3,0.018109676582719142,topk-masking-0.1
4,4,0.022437032207149078,topk-masking-0.1
5,5,0.02619308631502663,topk-masking-0.1
6,6,0.029350196258715072,topk-masking-0.1
7,7,0.032257926094473754,topk-masking-0.1
8,8,0.03530231497109677,topk-masking-0.1
9,9,0.038024207968932695,topk-masking-0.1
10,10,0.040901306822776304,topk-masking-0.1
11,11,0.04353024924759318,topk-masking-0.1
12,12,0.045874655007655335,topk-masking-0.1
13,13,0.048060129900632624,topk-masking-0.1
14,14,0.050199493944674614,topk-masking-0.1
15,15,0.0521152460349058,topk-masking-0.1
16,16,0.05385694794375905,topk-masking-0.1
17,17,0.05544435881902905,topk-masking-0.1
18,18,0.05694541285076218,topk-masking-0.1
19,19,0.05833030118077981,topk-masking-0.1
20,20,0.05957862574835163,topk-masking-0.1
21,21,0.060787626938385915,topk-masking-0.1
22,22,0.06187492612070764,topk-masking-0.1
23,23,0.06288969170543907,topk-masking-0.1
