,# of features removed,AOPC-global,aggregation
3,3,0.006285250713610101,avg_3e-3
4,4,0.008518379116271952,avg_3e-3
5,5,0.010927509526860932,avg_3e-3
6,6,0.012938131163121978,avg_3e-3
7,7,0.014600752712562745,avg_3e-3
8,8,0.016503418626964438,avg_3e-3
9,9,0.01827511423226103,avg_3e-3
10,10,0.019802173869649664,avg_3e-3
11,11,0.021081286143120572,avg_3e-3
12,12,0.0221647329466238,avg_3e-3
13,13,0.02310782375964343,avg_3e-3
14,14,0.023948676433865577,avg_3e-3
15,15,0.024724399256472296,avg_3e-3
16,16,0.02539789875690885,avg_3e-3
17,17,0.026085192622052868,avg_3e-3
18,18,0.026715055290328207,avg_3e-3
19,19,0.027327019182008406,avg_3e-3
20,20,0.027923038798409645,avg_3e-3
21,21,0.028587807984987987,avg_3e-3
22,22,0.030139968162435672,avg_3e-3
23,23,0.031923571261872646,avg_3e-3
24,24,0.03357356575349466,avg_3e-3
25,25,0.03509512426677981,avg_3e-3
26,26,0.03650720153434686,avg_3e-3
27,27,0.03782854665628498,avg_3e-3
28,28,0.03907465418429476,avg_3e-3
29,29,0.0403048954422949,avg_3e-3
30,30,0.04145712140903182,avg_3e-3
0,0,0.0,avg_4e-3
1,1,0.001191237085711834,avg_4e-3
2,2,0.0030069763582534627,avg_4e-3
3,3,0.006285250713610101,avg_4e-3
4,4,0.008518379116271952,avg_4e-3
5,5,0.010927509526860932,avg_4e-3
6,6,0.012824062254644936,avg_4e-3
7,7,0.01493218209842417,avg_4e-3
8,8,0.016849150152994933,avg_4e-3
9,9,0.018467964153012113,avg_4e-3
10,10,0.019799607508277486,avg_4e-3
11,11,0.020910524757445467,avg_4e-3
12,12,0.021946134129328856,avg_4e-3
13,13,0.022841503367355607,avg_4e-3
14,14,0.023675967502482954,avg_4e-3
15,15,0.025738475710058616,avg_4e-3
16,16,0.028072172046933134,avg_4e-3
17,17,0.03015919074478496,avg_4e-3
18,18,0.03201295521310379,avg_4e-3
19,19,0.033704970252402947,avg_4e-3
20,20,0.035326345065100344,avg_4e-3
21,21,0.036807208681998355,avg_4e-3
22,22,0.03847003336626158,avg_4e-3
23,23,0.040248928812619315,avg_4e-3
24,24,0.041969504257104655,avg_4e-3
25,25,0.04352221966280518,avg_4e-3
26,26,0.04497705778720865,avg_4e-3
