,time (minutes),percents,optimization
17,6.11379279362671,0.8333333333333334,0.1
18,6.3916924660642875,0.8333333333333334,0.1
19,6.669592138501866,0.8333333333333334,0.1
20,6.947491810939443,0.8333333333333334,0.1
21,7.22539148337702,0.9,0.1
22,7.5032911558145985,0.9,0.1
23,7.781190828252177,0.9,0.1
24,8.059090500689754,0.9333333333333333,0.1
25,8.336990173127331,0.9333333333333333,0.1
26,8.614889845564909,0.9333333333333333,0.1
27,8.892789518002488,0.9333333333333333,0.1
28,9.170689190440065,0.9333333333333333,0.1
29,9.448588862877642,0.9333333333333333,0.1
30,9.72648853531522,0.9333333333333333,0.1
31,10.004388207752797,0.9,0.1
32,10.282287880190376,0.8666666666666667,0.1
33,10.560187552627953,0.9,0.1
34,10.83808722506553,0.9,0.1
35,11.115986897503108,0.9,0.1
36,11.393886569940687,0.9,0.1
37,11.671786242378264,0.9,0.1
38,11.949685914815841,0.9333333333333333,0.1
39,12.22758558725342,0.9333333333333333,0.1
40,12.505485259690998,0.9666666666666667,0.1
41,12.783384932128575,0.9666666666666667,0.1
42,13.061284604566154,0.9666666666666667,0.1
43,13.339184277003731,0.9666666666666667,0.1
44,13.617083949441307,0.9666666666666667,0.1
45,13.894983621878886,1.0,0.1
0,0.8533403047489361,0.5333333333333333,stop-words-0.1
1,1.0240083656987233,0.4666666666666667,stop-words-0.1
2,1.1946764266485106,0.5,stop-words-0.1
3,1.3653444875982979,0.5,stop-words-0.1
4,1.536012548548085,0.5333333333333333,stop-words-0.1
5,1.7066806094978721,0.6,stop-words-0.1
6,1.8773486704476596,0.6333333333333333,stop-words-0.1
7,2.0480167313974467,0.6333333333333333,stop-words-0.1
8,2.218684792347234,0.6333333333333333,stop-words-0.1
9,2.389352853297021,0.6333333333333333,stop-words-0.1
10,2.560020914246808,0.6666666666666666,stop-words-0.1
11,2.7306889751965957,0.7,stop-words-0.1
12,2.901357036146383,0.6333333333333333,stop-words-0.1
13,3.07202509709617,0.6333333333333333,stop-words-0.1
14,3.2426931580459577,0.6333333333333333,stop-words-0.1
15,3.4133612189957443,0.6666666666666666,stop-words-0.1
16,3.5840292799455318,0.7,stop-words-0.1
17,3.7546973408953193,0.7,stop-words-0.1
18,3.9253654018451063,0.7,stop-words-0.1
19,4.096033462794893,0.7,stop-words-0.1
20,4.266701523744681,0.7,stop-words-0.1
21,4.437369584694468,0.7,stop-words-0.1
22,4.608037645644256,0.6666666666666666,stop-words-0.1
23,4.778705706594042,0.6666666666666666,stop-words-0.1
24,4.94937376754383,0.6666666666666666,stop-words-0.1
25,5.120041828493616,0.6666666666666666,stop-words-0.1
26,5.290709889443405,0.6666666666666666,stop-words-0.1
27,5.461377950393191,0.6666666666666666,stop-words-0.1
28,5.632046011342978,0.6666666666666666,stop-words-0.1
29,5.802714072292766,0.6666666666666666,stop-words-0.1
30,5.973382133242553,0.6666666666666666,stop-words-0.1
31,6.14405019419234,0.6666666666666666,stop-words-0.1
32,6.314718255142128,0.7,stop-words-0.1
33,6.485386316091915,0.7333333333333333,stop-words-0.1
34,6.656054377041702,0.7333333333333333,stop-words-0.1
35,6.826722437991489,0.7666666666666667,stop-words-0.1
36,6.997390498941277,0.7666666666666667,stop-words-0.1
37,7.1680585598910636,0.8,stop-words-0.1
38,7.33872662084085,0.8,stop-words-0.1
39,7.5093946817906385,0.8,stop-words-0.1
40,7.680062742740425,0.7666666666666667,stop-words-0.1
41,7.850730803690213,0.8,stop-words-0.1
42,8.02139886464,0.8,stop-words-0.1
43,8.192066925589787,0.8,stop-words-0.1
44,8.362734986539573,0.7333333333333333,stop-words-0.1
45,8.533403047489362,0.7333333333333333,stop-words-0.1
0,0.7655117659790507,0.5666666666666667,topk-0.1
1,0.9186141191748609,0.5666666666666667,topk-0.1
2,1.0717164723706711,0.6,topk-0.1
3,1.2248188255664811,0.6333333333333333,topk-0.1
4,1.3779211787622914,0.6666666666666666,topk-0.1
5,1.5310235319581014,0.7,topk-0.1
6,1.6841258851539116,0.7333333333333333,topk-0.1
7,1.8372282383497218,0.7666666666666667,topk-0.1
8,1.990330591545532,0.7666666666666667,topk-0.1
9,2.1434329447413423,0.7666666666666667,topk-0.1
10,2.2965352979371523,0.7666666666666667,topk-0.1
11,2.4496376511329623,0.7666666666666667,topk-0.1
12,2.6027400043287723,0.7666666666666667,topk-0.1
13,2.7558423575245827,0.8333333333333334,topk-0.1
14,2.9089447107203927,0.8333333333333334,topk-0.1
15,3.0620470639162027,0.8,topk-0.1
16,3.2151494171120127,0.8,topk-0.1
17,3.368251770307823,0.8,topk-0.1
18,3.521354123503633,0.8,topk-0.1
19,3.6744564766994436,0.7333333333333333,topk-0.1
20,3.827558829895254,0.7333333333333333,topk-0.1
21,3.980661183091064,0.7666666666666667,topk-0.1
22,4.1337635362868745,0.7666666666666667,topk-0.1
23,4.2868658894826845,0.8,topk-0.1
24,4.4399682426784945,0.8,topk-0.1
25,4.5930705958743046,0.7333333333333333,topk-0.1
26,4.7461729490701146,0.7333333333333333,topk-0.1
27,4.899275302265925,0.7333333333333333,topk-0.1
28,5.052377655461735,0.7333333333333333,topk-0.1
29,5.205480008657545,0.7333333333333333,topk-0.1
30,5.358582361853355,0.7333333333333333,topk-0.1
31,5.5116847150491655,0.7333333333333333,topk-0.1
32,5.6647870682449755,0.7666666666666667,topk-0.1
33,5.8178894214407855,0.7666666666666667,topk-0.1
34,5.9709917746365955,0.7666666666666667,topk-0.1
35,6.1240941278324055,0.7666666666666667,topk-0.1
36,6.2771964810282155,0.7666666666666667,topk-0.1
37,6.4302988342240255,0.7666666666666667,topk-0.1
38,6.5834011874198355,0.8,topk-0.1
39,6.736503540615646,0.8,topk-0.1
40,6.889605893811456,0.8,topk-0.1
41,7.042708247007266,0.8,topk-0.1
42,7.195810600203076,0.8,topk-0.1
43,7.348912953398887,0.8,topk-0.1
44,7.502015306594697,0.8,topk-0.1
45,7.655117659790508,0.8,topk-0.1
0,0.5451690795659574,0.5,desired-0.1
1,0.6542028954791489,0.5,desired-0.1
2,0.7632367113923404,0.5,desired-0.1
3,0.8722705273055318,0.5,desired-0.1
4,0.9813043432187233,0.5333333333333333,desired-0.1
5,1.0903381591319148,0.5666666666666667,desired-0.1
6,1.1993719750451062,0.6,desired-0.1
7,1.3084057909582978,0.6,desired-0.1
8,1.4174396068714892,0.6333333333333333,desired-0.1
9,1.5264734227846808,0.6333333333333333,desired-0.1
10,1.6355072386978722,0.6333333333333333,desired-0.1
11,1.7445410546110636,0.6333333333333333,desired-0.1
12,1.8535748705242552,0.6666666666666666,desired-0.1
13,1.9626086864374466,0.7,desired-0.1
14,2.071642502350638,0.6666666666666666,desired-0.1
15,2.1806763182638296,0.6666666666666666,desired-0.1
16,2.289710134177021,0.6666666666666666,desired-0.1
17,2.3987439500902124,0.6666666666666666,desired-0.1
18,2.5077777660034037,0.6666666666666666,desired-0.1
19,2.6168115819165956,0.6666666666666666,desired-0.1
20,2.725845397829787,0.6666666666666666,desired-0.1
21,2.8348792137429784,0.6666666666666666,desired-0.1
22,2.94391302965617,0.6666666666666666,desired-0.1
23,3.0529468455693616,0.7,desired-0.1
24,3.161980661482553,0.7,desired-0.1
25,3.2710144773957444,0.7,desired-0.1
26,3.3800482933089357,0.7,desired-0.1
27,3.489082109222127,0.7,desired-0.1
28,3.598115925135319,0.7,desired-0.1
29,3.7071497410485104,0.7,desired-0.1
30,3.8161835569617018,0.7,desired-0.1
31,3.925217372874893,0.7,desired-0.1
32,4.034251188788085,0.7,desired-0.1
33,4.143285004701276,0.7,desired-0.1
34,4.252318820614468,0.7,desired-0.1
35,4.361352636527659,0.7,desired-0.1
36,4.4703864524408505,0.7,desired-0.1
37,4.579420268354042,0.7,desired-0.1
38,4.688454084267233,0.7,desired-0.1
39,4.797487900180425,0.7,desired-0.1
40,4.906521716093616,0.7,desired-0.1
41,5.0155555320068075,0.7,desired-0.1
42,5.124589347919999,0.7,desired-0.1
43,5.233623163833191,0.7,desired-0.1
44,5.3426569797463825,0.6666666666666666,desired-0.1
45,5.451690795659574,0.6666666666666666,desired-0.1
0,1.0572976693014728,0.4666666666666667,masking-0.1
1,1.2687572031617673,0.5,masking-0.1
2,1.4802167370220622,0.5,masking-0.1
3,1.6916762708823567,0.5333333333333333,masking-0.1
4,1.903135804742651,0.6333333333333333,masking-0.1
5,2.1145953386029457,0.6666666666666666,masking-0.1
6,2.3260548724632404,0.6666666666666666,masking-0.1
7,2.5375144063235346,0.6666666666666666,masking-0.1
8,2.7489739401838293,0.6666666666666666,masking-0.1
9,2.9604334740441245,0.7,masking-0.1
10,3.1718930079044183,0.7333333333333333,masking-0.1
11,3.3833525417647135,0.7,masking-0.1
12,3.594812075625008,0.6666666666666666,masking-0.1
13,3.806271609485302,0.6666666666666666,masking-0.1
14,4.017731143345597,0.6666666666666666,masking-0.1
15,4.229190677205891,0.6333333333333333,masking-0.1
16,4.440650211066186,0.6666666666666666,masking-0.1
17,4.652109744926481,0.6666666666666666,masking-0.1
18,4.863569278786775,0.6666666666666666,masking-0.1
19,5.075028812647069,0.6666666666666666,masking-0.1
20,5.286488346507365,0.6333333333333333,masking-0.1
21,5.497947880367659,0.6333333333333333,masking-0.1
22,5.709407414227953,0.6333333333333333,masking-0.1
23,5.920866948088249,0.6333333333333333,masking-0.1
24,6.132326481948542,0.6333333333333333,masking-0.1
25,6.343786015808837,0.6333333333333333,masking-0.1
26,6.555245549669133,0.6333333333333333,masking-0.1
27,6.766705083529427,0.6333333333333333,masking-0.1
