,time (minutes),AOPC-global,optimization
3,0.6701303547146972,0.13017665801443706,topk-0.5
4,0.8376629433933716,0.1310345960369397,topk-0.5
5,1.0051955320720458,0.13139497405671427,topk-0.5
6,1.17272812075072,0.13139497405671427,topk-0.5
7,1.3402607094293943,0.13067394764488074,topk-0.5
8,1.5077932981080686,0.13124391268905264,topk-0.5
9,1.675325886786743,0.13142582078446546,topk-0.5
10,1.8428584754654174,0.13142582078446546,topk-0.5
11,2.0103910641440916,0.1292009080312942,topk-0.5
12,2.177923652822766,0.1292009080312942,topk-0.5
13,2.34545624150144,0.1292009080312942,topk-0.5
14,2.5129888301801144,0.1292009080312942,topk-0.5
15,2.6805214188587887,0.1292009080312942,topk-0.5
16,2.848054007537463,0.1292009080312942,topk-0.5
17,3.0155865962161372,0.12490033496704091,topk-0.5
18,3.183119184894812,0.12490033496704091,topk-0.5
19,3.350651773573486,0.12490033496704091,topk-0.5
0,0.35036025745891985,0.11637297589935594,desired-0.1
1,0.7007205149178397,0.12258267427471985,desired-0.1
2,1.0510807723767597,0.1229999082671743,desired-0.1
3,1.4014410298356794,0.12159567186893995,desired-0.1
4,1.7518012872945992,0.12560904955644014,desired-0.1
5,2.1021615447535194,0.1255968779121023,desired-0.1
6,2.452521802212439,0.12861855587204338,desired-0.1
7,2.802882059671359,0.1273415006784088,desired-0.1
8,3.1532423171302786,0.1298244501371818,desired-0.1
9,3.5036025745891983,0.12855662907221832,desired-0.1
10,3.853962832048118,0.12855662907221832,desired-0.1
11,4.204323089507039,0.12855662907221832,desired-0.1
12,4.554683346965958,0.1305697009626264,desired-0.1
13,4.905043604424878,0.12863112221934297,desired-0.1
14,5.2554038618837975,0.12872286803926047,desired-0.1
15,5.605764119342718,0.12863112221934297,desired-0.1
16,5.956124376801637,0.12863112221934297,desired-0.1
17,6.306484634260557,0.12967887809187542,desired-0.1
18,6.6568448917194765,0.13376900473220074,desired-0.1
19,7.007205149178397,0.13376900473220074,desired-0.1
0,0.5936628065337153,0.107653158592582,masking-0.1
1,1.1873256130674306,0.10574207776903718,masking-0.1
2,1.7809884196011458,0.11040020753890033,masking-0.1
3,2.374651226134861,0.13377412628774643,masking-0.1
4,2.9683140326685757,0.13543031890963605,masking-0.1
5,3.5619768392022917,0.13543031890963605,masking-0.1
6,4.155639645736007,0.13105770060370353,masking-0.1
7,4.749302452269722,0.13433982900017288,masking-0.1
8,5.342965258803437,0.1265056801328754,masking-0.1
9,5.9366280653371515,0.1270496979095533,masking-0.1
10,6.530290871870868,0.1270496979095533,masking-0.1
11,7.123953678404583,0.12824752489724564,masking-0.1
12,7.717616484938299,0.12824752489724564,masking-0.1
13,8.311279291472013,0.12824752489724564,masking-0.1
14,8.904942098005728,0.12485300470664557,masking-0.1
15,9.498604904539445,0.12485300470664557,masking-0.1
16,10.09226771107316,0.12485300470664557,masking-0.1
17,10.685930517606874,0.12485300470664557,masking-0.1
18,11.27959332414059,0.12485300470664557,masking-0.1
19,11.873256130674303,0.12485300470664557,masking-0.1
0,0.3459672400792144,0.10488855124648966,topk-masking-0.1
1,0.6919344801584288,0.10718507972858234,topk-masking-0.1
2,1.0379017202376433,0.13101182498717426,topk-masking-0.1
3,1.3838689603168577,0.13101182498717426,topk-masking-0.1
4,1.729836200396072,0.1348273666023476,topk-masking-0.1
5,2.0758034404752865,0.13469345900169258,topk-masking-0.1
6,2.4217706805545007,0.13154861091955478,topk-masking-0.1
7,2.7677379206337154,0.12824308463343628,topk-masking-0.1
8,3.1137051607129296,0.13161286777674197,topk-masking-0.1
9,3.459672400792144,0.12798553844888805,topk-masking-0.1
10,3.8056396408713584,0.12798553844888805,topk-masking-0.1
11,4.151606880950573,0.12463911415341503,topk-masking-0.1
12,4.497574121029788,0.12023500347982191,topk-masking-0.1
13,4.8435413611090015,0.12023500347982191,topk-masking-0.1
14,5.1895086011882166,0.12463911415341503,topk-masking-0.1
15,5.535475841267431,0.1201534132057706,topk-masking-0.1
16,5.881443081346645,0.1201534132057706,topk-masking-0.1
17,6.227410321425859,0.1201534132057706,topk-masking-0.1
18,6.573377561505074,0.1201534132057706,topk-masking-0.1
19,6.919344801584288,0.1201534132057706,topk-masking-0.1
0,0.133888631061964,0.12658252633605976,topk-masking-0.5
1,0.267777262123928,0.1267459997913799,topk-masking-0.5
2,0.401665893185892,0.13058672018910686,topk-masking-0.5
3,0.535554524247856,0.13058672018910686,topk-masking-0.5
