time (minutes),AOPC-global,aggregation
24.374016554191822,0.1108846521886701,Gavg_4e-3
25.897392588828808,0.1108846521886701,Gavg_4e-3
27.4207686234658,0.1108846521886701,Gavg_4e-3
28.944144658102783,0.1147147218820333,Gavg_4e-3
30.46752069273977,0.1147147218820333,Gavg_4e-3
1.523376034636989,0.0708348570150188,Gsq
3.046752069273978,0.0771741514803347,Gsq
4.570128103910967,0.084839362597503,Gsq
6.093504138547956,0.0745336457600736,Gsq
7.616880173184944,0.0745336457600736,Gsq
9.140256207821931,0.0760697599033132,Gsq
10.66363224245892,0.0803054578696355,Gsq
12.187008277095911,0.0787820810441025,Gsq
13.7103843117329,0.0787820810441025,Gsq
15.233760346369888,0.0787820810441025,Gsq
16.757136381006877,0.0709565501881752,Gsq
18.280512415643862,0.0709565501881752,Gsq
19.80388845028085,0.0709565501881752,Gsq
21.32726448491784,0.0709565501881752,Gsq
22.85064051955483,0.0709565501881752,Gsq
24.374016554191822,0.0709565501881752,Gsq
25.897392588828808,0.0762868831971115,Gsq
27.4207686234658,0.0762868831971115,Gsq
28.944144658102783,0.0762868831971115,Gsq
30.46752069273977,0.0762868831971115,Gsq
1.523376034636989,0.0708348570150188,Gh
3.046752069273978,0.0771741514803347,Gh
4.570128103910967,0.084839362597503,Gh
6.093504138547956,0.0745336457600736,Gh
7.616880173184944,0.0745336457600736,Gh
9.140256207821931,0.0760697599033132,Gh
10.66363224245892,0.0803054578696355,Gh
12.187008277095911,0.0787820810441025,Gh
13.7103843117329,0.0787820810441025,Gh
15.233760346369888,0.0787820810441025,Gh
16.757136381006877,0.0709565501881752,Gh
18.280512415643862,0.0709565501881752,Gh
19.80388845028085,0.0787820810441025,Gh
21.32726448491784,0.0816749414765648,Gh
22.85064051955483,0.0690188420190483,Gh
24.374016554191822,0.0687527337941488,Gh
25.897392588828808,0.087080354284504,Gh
27.4207686234658,0.0711854015562274,Gh
28.944144658102783,0.0589629503743438,Gh
30.46752069273977,0.037396362244864,Gh
1.523376034636989,0.093206128964454,Gpr α=0.5
