,time (minutes),AOPC-global,optimization
4,0.7600045803012275,0.09389394346063853,topk-0.5
5,0.9120054963614731,0.09389394346063853,topk-0.5
6,1.0640064124217188,0.09389394346063853,topk-0.5
7,1.2160073284819644,0.09389394346063853,topk-0.5
8,1.36800824454221,0.09447709770510522,topk-0.5
9,1.520009160602455,0.09552550822310568,topk-0.5
10,1.6720100766627006,0.09552550822310568,topk-0.5
11,1.8240109927229462,0.09552550822310568,topk-0.5
12,1.9760119087831918,0.09552550822310568,topk-0.5
13,2.1280128248434376,0.09565890221818724,topk-0.5
14,2.280013740903683,0.09565890221818724,topk-0.5
15,2.4320146569639287,0.09565890221818724,topk-0.5
16,2.5840155730241743,0.09565890221818724,topk-0.5
17,2.73601648908442,0.09565890221818724,topk-0.5
18,2.8880174051446654,0.09565890221818724,topk-0.5
19,3.04001832120491,0.09565890221818724,topk-0.5
0,0.298311564797054,0.09092532977019513,desired-0.1
1,0.596623129594108,0.0925574149047116,desired-0.1
2,0.894934694391162,0.09210338683611081,desired-0.1
3,1.193246259188216,0.09389394346063853,desired-0.1
4,1.49155782398527,0.09332889345514572,desired-0.1
5,1.789869388782324,0.09454686133586593,desired-0.1
6,2.088180953579378,0.09393662751187269,desired-0.1
7,2.386492518376432,0.09393662751187269,desired-0.1
8,2.6848040831734865,0.09480564034171195,desired-0.1
9,2.98311564797054,0.09513001558033253,desired-0.1
10,3.281427212767594,0.09513001558033253,desired-0.1
11,3.579738777564648,0.09580197954980088,desired-0.1
12,3.878050342361702,0.09580197954980088,desired-0.1
13,4.176361907158756,0.09580197954980088,desired-0.1
14,4.47467347195581,0.09580197954980088,desired-0.1
15,4.772985036752864,0.09580197954980088,desired-0.1
16,5.071296601549919,0.0954609115025492,desired-0.1
17,5.369608166346973,0.0954609115025492,desired-0.1
18,5.667919731144026,0.0954609115025492,desired-0.1
19,5.96623129594108,0.09631182009341463,desired-0.1
0,0.5559730422477905,0.08886196262417403,masking-0.1
1,1.111946084495581,0.09116560160573259,masking-0.1
2,1.6679191267433715,0.09218275320229159,masking-0.1
3,2.223892168991162,0.09332889345514572,masking-0.1
4,2.7798652112389526,0.09248343908742403,masking-0.1
5,3.335838253486743,0.09389394346063853,masking-0.1
6,3.8918112957345334,0.09389394346063853,masking-0.1
7,4.447784337982324,0.09389394346063853,masking-0.1
8,5.003757380230115,0.09447709770510522,masking-0.1
9,5.559730422477905,0.09447709770510522,masking-0.1
10,6.115703464725695,0.09447709770510522,masking-0.1
11,6.671676506973486,0.09530152626486452,masking-0.1
12,7.227649549221277,0.09617842609833306,masking-0.1
13,7.783622591469067,0.09602596150804203,masking-0.1
14,8.339595633716858,0.09602596150804203,masking-0.1
15,8.895568675964649,0.09480799362732187,masking-0.1
16,9.451541718212438,0.09480799362732187,masking-0.1
17,10.00751476046023,0.09480799362732187,masking-0.1
18,10.563487802708021,0.09480799362732187,masking-0.1
19,11.11946084495581,0.09565890221818724,masking-0.1
0,0.30655467563617017,0.09148352839778265,topk-masking-0.1
1,0.6131093512723403,0.09437352205507442,topk-masking-0.1
2,0.9196640269085106,0.09295494110378598,topk-masking-0.1
3,1.2262187025446807,0.09389394346063853,topk-masking-0.1
4,1.532773378180851,0.09328475268299107,topk-masking-0.1
5,1.8393280538170211,0.09469373159231836,topk-masking-0.1
6,2.1458827294531915,0.09386649187223887,topk-masking-0.1
7,2.4524374050893614,0.09410935189591921,topk-masking-0.1
8,2.7589920807255317,0.0949435676781536,topk-masking-0.1
9,3.065546756361702,0.0954821376525403,topk-masking-0.1
10,3.3721014319978724,0.0954821376525403,topk-masking-0.1
11,3.6786561076340423,0.0954821376525403,topk-masking-0.1
12,3.9852107832702126,0.0954821376525403,topk-masking-0.1
13,4.291765458906383,0.09598259093747666,topk-masking-0.1
14,4.598320134542553,0.09598259093747666,topk-masking-0.1
15,4.904874810178723,0.09561553164762188,topk-masking-0.1
16,5.211429485814893,0.09653674864252083,topk-masking-0.1
17,5.517984161451063,0.09561553164762188,topk-masking-0.1
18,5.824538837087235,0.09620751948658283,topk-masking-0.1
19,6.131093512723404,0.09653674864252083,topk-masking-0.1
0,0.12842486418165305,0.08851787268499611,topk-masking-0.5
1,0.2568497283633061,0.09161424925167415,topk-masking-0.5
2,0.3852745925449591,0.09135498944973586,topk-masking-0.5
3,0.5136994567266122,0.09222472031700428,topk-masking-0.5
4,0.6421243209082652,0.09252371644163415,topk-masking-0.5
5,0.7705491850899182,0.09386208257881984,topk-masking-0.5
6,0.8989740492715712,0.09371990000483751,topk-masking-0.5
7,1.0273989134532244,0.09371990000483751,topk-masking-0.5
8,1.1558237776348774,0.09397054879404422,topk-masking-0.5
9,1.2842486418165304,0.09434250323283103,topk-masking-0.5
10,1.4126735059981834,0.09422914186867463,topk-masking-0.5
11,1.5410983701798364,0.0956445796760025,topk-masking-0.5
12,1.6695232343614896,0.09544169249479494,topk-masking-0.5
13,1.7979480985431424,0.09552213179555345,topk-masking-0.5
14,1.9263729627247956,0.09544169249479494,topk-masking-0.5
15,2.054797826906449,0.09544169249479494,topk-masking-0.5
16,2.1832226910881016,0.09535689582950742,topk-masking-0.5
17,2.311647555269755,0.09535689582950742,topk-masking-0.5
18,2.4400724194514076,0.09535689582950742,topk-masking-0.5
19,2.568497283633061,0.09625646381169237,topk-masking-0.5
0,0.16562739892934533,0.08747451377245118,topk-desired-masking-0.1
1,0.33125479785869066,0.09438073785412099,topk-desired-masking-0.1
2,0.4968821967880361,0.09343051524760036,topk-desired-masking-0.1
3,0.6625095957173813,0.094270601425139,topk-desired-masking-0.1
4,0.8281369946467269,0.0949799091270899,topk-desired-masking-0.1
5,0.9937643935760722,0.0949799091270899,topk-desired-masking-0.1
6,1.1593917925054174,0.09507898010345431,topk-desired-masking-0.1
7,1.3250191914347627,0.09454686133586593,topk-desired-masking-0.1
8,1.490646590364108,0.0950698105008671,topk-desired-masking-0.1
9,1.6562739892934537,0.09558770379963608,topk-desired-masking-0.1
10,1.821901388222799,0.09558770379963608,topk-desired-masking-0.1
11,1.9875287871521443,0.09558770379963608,topk-desired-masking-0.1
12,2.1531561860814894,0.09609754434324985,topk-desired-masking-0.1
13,2.3187835850108347,0.09679705608977177,topk-desired-masking-0.1
14,2.48441098394018,0.09679705608977177,topk-desired-masking-0.1
15,2.6500383828695253,0.09679705608977177,topk-desired-masking-0.1
16,2.8156657817988706,0.09679705608977177,topk-desired-masking-0.1
17,2.981293180728216,0.09679705608977177,topk-desired-masking-0.1
18,3.1469205796575612,0.09679705608977177,topk-desired-masking-0.1
19,3.3125479785869074,0.09679705608977177,topk-desired-masking-0.1
0,0.11171585592019642,0.08656141840613646,topk-desired-masking-0.5
1,0.22343171184039284,0.09279558201504282,topk-desired-masking-0.5
2,0.33514756776058924,0.094270601425139,topk-desired-masking-0.5
3,0.4468634236807857,0.09469373159231836,topk-desired-masking-0.5
4,0.5585792796009821,0.0949799091270899,topk-desired-masking-0.5
5,0.6702951355211785,0.0949799091270899,topk-desired-masking-0.5
6,0.7820109914413749,0.09488204537403915,topk-desired-masking-0.5
7,0.8937268473615714,0.09488204537403915,topk-desired-masking-0.5
8,1.0054427032817679,0.09488204537403915,topk-desired-masking-0.5
9,1.1171585592019642,0.09488204537403915,topk-desired-masking-0.5
10,1.2288744151221607,0.09540895829150212,topk-desired-masking-0.5
11,1.340590271042357,0.09540895829150212,topk-desired-masking-0.5
12,1.4523061269625535,0.09599968059019909,topk-desired-masking-0.5
13,1.5640219828827497,0.09540895829150212,topk-desired-masking-0.5
14,1.6757378388029462,0.09540895829150212,topk-desired-masking-0.5
15,1.7874536947231427,0.09540895829150212,topk-desired-masking-0.5
16,1.899169550643339,0.09648491658655621,topk-desired-masking-0.5
17,2.0108854065635358,0.09648491658655621,topk-desired-masking-0.5
18,2.122601262483732,0.09648491658655621,topk-desired-masking-0.5
19,2.2343171184039283,0.09648491658655621,topk-desired-masking-0.5
0,0.6326435753646481,0.08831223625044597,0.1
1,1.2652871507292962,0.09121760953718175,0.1
2,1.8979307260939444,0.09244336520196596,0.1
3,2.5305743014585924,0.09360216305080749,0.1
4,3.1632178768232406,0.09360216305080749,0.1
5,3.795861452187889,0.09360216305080749,0.1
6,4.428505027552537,0.09294150687300567,0.1
7,5.061148602917185,0.09294150687300567,0.1
8,5.693792178281833,0.09360216305080749,0.1
9,6.326435753646481,0.09360216305080749,0.1
10,6.9590793290111295,0.09388015949001463,0.1
11,7.591722904375778,0.09432721468419343,0.1
12,8.224366479740425,0.09401886403781791,0.1
13,8.857010055105073,0.09401886403781791,0.1
14,9.489653630469723,0.09401886403781791,0.1
15,10.12229720583437,0.09401886403781791,0.1
16,10.754940781199018,0.09401886403781791,0.1
17,11.387584356563666,0.09401886403781791,0.1
18,12.020227931928314,0.09401886403781791,0.1
19,12.652871507292963,0.09401886403781791,0.1
0,0.2222465498210475,0.09089944682709253,0.5
1,0.444493099642095,0.09191501123604529,0.5
2,0.6667396494631425,0.09294967529130951,0.5
3,0.88898619928419,0.09332889345514572,0.5
4,1.1112327491052374,0.09332889345514572,0.5
5,1.333479298926285,0.09454686133586593,0.5
6,1.5557258487473322,0.09476295629047782,0.5
7,1.77797239856838,0.09476295629047782,0.5
8,2.0002189483894273,0.09476295629047782,0.5
9,2.222465498210475,0.09476295629047782,0.5
10,2.4447120480315223,0.09476295629047782,0.5
11,2.66695859785257,0.09528783195141755,0.5
12,2.8892051476736174,0.0956398561239463,0.5
13,3.1114516974946644,0.09631182009341463,0.5
14,3.333698247315712,0.09631182009341463,0.5
15,3.55594479713676,0.09631182009341463,0.5
16,3.778191346957807,0.09631182009341463,0.5
17,4.0004378967788545,0.09631182009341463,0.5
18,4.222684446599902,0.09631182009341463,0.5
19,4.44493099642095,0.09631182009341463,0.5
0,0.3648735795021277,0.09086868615781796,topk-0.1
1,0.7297471590042554,0.09228674759381174,topk-0.1
2,1.094620738506383,0.0921655484866649,topk-0.1
3,1.4594943180085107,0.0933335060138549,topk-0.1
4,1.8243678975106383,0.0933335060138549,topk-0.1
5,2.189241477012766,0.0933335060138549,topk-0.1
6,2.5541150565148936,0.09266705237811972,topk-0.1
7,2.9189886360170214,0.0933335060138549,topk-0.1
8,3.283862215519149,0.09401886403781791,topk-0.1
9,3.6487357950212767,0.09401886403781791,topk-0.1
10,4.013609374523404,0.09401886403781791,topk-0.1
11,4.378482954025532,0.09401886403781791,topk-0.1
12,4.74335653352766,0.09401886403781791,topk-0.1
13,5.108230113029787,0.09401886403781791,topk-0.1
14,5.473103692531915,0.09401886403781791,topk-0.1
15,5.837977272034043,0.09401886403781791,topk-0.1
16,6.20285085153617,0.09480799362732187,topk-0.1
17,6.567724431038298,0.09480799362732187,topk-0.1
18,6.932598010540426,0.09441765421159873,topk-0.1
19,7.297471590042553,0.09441765421159873,topk-0.1
0,0.15200091606024554,0.08891947641750163,topk-0.5
1,0.3040018321204911,0.0924233682446711,topk-0.5
2,0.45600274818073655,0.09192212449054447,topk-0.5
3,0.6080036642409822,0.09279107979121241,topk-0.5
4,0.7600045803012275,0.09389394346063853,topk-0.5
5,0.9120054963614731,0.09389394346063853,topk-0.5
6,1.0640064124217188,0.09389394346063853,topk-0.5
7,1.2160073284819644,0.09304303486977308,topk-0.5
8,1.36800824454221,0.09304303486977308,topk-0.5
9,1.520009160602455,0.0942011301348047,topk-0.5
10,1.6720100766627006,0.0942011301348047,topk-0.5
11,1.8240109927229462,0.0950138760821871,topk-0.5
12,1.9760119087831918,0.0950138760821871,topk-0.5
13,2.1280128248434376,0.09568584005165542,topk-0.5
14,2.280013740903683,0.09568584005165542,topk-0.5
15,2.4320146569639287,0.09568584005165542,topk-0.5
16,2.5840155730241743,0.09568584005165542,topk-0.5
17,2.73601648908442,0.09568584005165542,topk-0.5
18,2.8880174051446654,0.09568584005165542,topk-0.5
19,3.04001832120491,0.09568584005165542,topk-0.5
0,0.298311564797054,0.09119995520946952,desired-0.1
1,0.596623129594108,0.0925574149047116,desired-0.1
2,0.894934694391162,0.09269061228235459,desired-0.1
3,1.193246259188216,0.09389394346063853,desired-0.1
4,1.49155782398527,0.09328475268299107,desired-0.1
5,1.789869388782324,0.09454686133586593,desired-0.1
6,2.088180953579378,0.09393662751187269,desired-0.1
7,2.386492518376432,0.09393662751187269,desired-0.1
8,2.6848040831734865,0.09480564034171195,desired-0.1
9,2.98311564797054,0.09513001558033253,desired-0.1
10,3.281427212767594,0.09513001558033253,desired-0.1
11,3.579738777564648,0.09580197954980088,desired-0.1
12,3.878050342361702,0.09580197954980088,desired-0.1
13,4.176361907158756,0.09580197954980088,desired-0.1
14,4.47467347195581,0.09580197954980088,desired-0.1
15,4.772985036752864,0.09580197954980088,desired-0.1
16,5.071296601549919,0.09631182009341463,desired-0.1
17,5.369608166346973,0.09631182009341463,desired-0.1
18,5.667919731144026,0.09631182009341463,desired-0.1
19,5.96623129594108,0.09631182009341463,desired-0.1
0,0.5559730422477905,0.0903199233841123,masking-0.1
1,1.111946084495581,0.0912826440865529,masking-0.1
2,1.6679191267433715,0.09245959662219753,masking-0.1
3,2.223892168991162,0.09304303486977308,masking-0.1
4,2.7798652112389526,0.09304848909291684,masking-0.1
5,3.335838253486743,0.09308043353127725,masking-0.1
6,3.8918112957345334,0.09198258698129186,masking-0.1
7,4.447784337982324,0.09327778781218682,masking-0.1
8,5.003757380230115,0.09327778781218682,masking-0.1
9,5.559730422477905,0.09245959662219753,masking-0.1
10,6.115703464725695,0.09384502307448782,masking-0.1
11,6.671676506973486,0.09318464825558348,masking-0.1
12,7.227649549221277,0.09413602965785356,masking-0.1
13,7.783622591469067,0.09401886403781791,masking-0.1
14,8.339595633716858,0.09466090531879331,masking-0.1
15,8.895568675964649,0.09401886403781791,masking-0.1
16,9.451541718212438,0.09480799362732187,masking-0.1
17,10.00751476046023,0.09480799362732187,masking-0.1
18,10.563487802708021,0.09480799362732187,masking-0.1
19,11.11946084495581,0.09480799362732187,masking-0.1
0,0.30655467563617017,0.0906034265949738,topk-masking-0.1
1,0.6131093512723403,0.09302878949267362,topk-masking-0.1
2,0.9196640269085106,0.09304303486977308,topk-masking-0.1
3,1.2262187025446807,0.09389394346063853,topk-masking-0.1
4,1.532773378180851,0.09389394346063853,topk-masking-0.1
5,1.8393280538170211,0.0942291274988118,topk-masking-0.1
6,2.1458827294531915,0.09389394346063853,topk-masking-0.1
7,2.4524374050893614,0.09389394346063853,topk-masking-0.1
8,2.7589920807255317,0.09463491407619018,topk-masking-0.1
9,3.065546756361702,0.09565890221818724,topk-masking-0.1
10,3.3721014319978724,0.09565890221818724,topk-masking-0.1
11,3.6786561076340423,0.09565890221818724,topk-masking-0.1
12,3.9852107832702126,0.09565890221818724,topk-masking-0.1
13,4.291765458906383,0.09565890221818724,topk-masking-0.1
14,4.598320134542553,0.09565890221818724,topk-masking-0.1
15,4.904874810178723,0.09565890221818724,topk-masking-0.1
16,5.211429485814893,0.09565890221818724,topk-masking-0.1
17,5.517984161451063,0.09565890221818724,topk-masking-0.1
18,5.824538837087235,0.09565890221818724,topk-masking-0.1
19,6.131093512723404,0.09565890221818724,topk-masking-0.1
0,0.12842486418165305,0.08872345291481414,topk-masking-0.5
1,0.2568497283633061,0.09214440974406063,topk-masking-0.5
2,0.3852745925449591,0.09217589496627628,topk-masking-0.5
3,0.5136994567266122,0.09252107286446425,topk-masking-0.5
4,0.6421243209082652,0.09293442408350316,topk-masking-0.5
5,0.7705491850899182,0.093875419815314,topk-masking-0.5
6,0.8989740492715712,0.09383644654633337,topk-masking-0.5
7,1.0273989134532244,0.09383644654633337,topk-masking-0.5
8,1.1558237776348774,0.09383644654633337,topk-masking-0.5
9,1.2842486418165304,0.09436700209123004,topk-masking-0.5
10,1.4126735059981834,0.09436700209123004,topk-masking-0.5
11,1.5410983701798364,0.09530152626486452,topk-masking-0.5
12,1.6695232343614896,0.09617842609833306,topk-masking-0.5
13,1.7979480985431424,0.09617842609833306,topk-masking-0.5
14,1.9263729627247956,0.09581168575787727,topk-masking-0.5
15,2.054797826906449,0.09594507975295884,topk-masking-0.5
16,2.1832226910881016,0.09594507975295884,topk-masking-0.5
17,2.311647555269755,0.09631182009341463,topk-masking-0.5
18,2.4400724194514076,0.09631182009341463,topk-masking-0.5
19,2.568497283633061,0.09631182009341463,topk-masking-0.5
0,0.16562739892934533,0.08894621910499606,topk-desired-masking-0.1
1,0.33125479785869066,0.09438073785412099,topk-desired-masking-0.1
2,0.4968821967880361,0.09349148996907694,topk-desired-masking-0.1
3,0.6625095957173813,0.09349794919532325,topk-desired-masking-0.1
4,0.8281369946467269,0.09409739110310787,topk-desired-masking-0.1
5,0.9937643935760722,0.09499093740961181,topk-desired-masking-0.1
6,1.1593917925054174,0.09453324919030828,topk-desired-masking-0.1
7,1.3250191914347627,0.09453324919030828,topk-desired-masking-0.1
8,1.490646590364108,0.09499093740961181,topk-desired-masking-0.1
9,1.6562739892934537,0.09507181916469498,topk-desired-masking-0.1
10,1.821901388222799,0.09499093740961181,topk-desired-masking-0.1
11,1.9875287871521443,0.09499093740961181,topk-desired-masking-0.1
12,2.1531561860814894,0.09560854872025036,topk-desired-masking-0.1
13,2.3187835850108347,0.09633387355710031,topk-desired-masking-0.1
14,2.48441098394018,0.09572735598417753,topk-desired-masking-0.1
15,2.6500383828695253,0.0952309809047662,topk-desired-masking-0.1
16,2.8156657817988706,0.09633387355710031,topk-desired-masking-0.1
17,2.981293180728216,0.09633387355710031,topk-desired-masking-0.1
18,3.1469205796575612,0.09633387355710031,topk-desired-masking-0.1
19,3.3125479785869074,0.09633387355710031,topk-desired-masking-0.1
0,0.11171585592019642,0.08743847119393812,topk-desired-masking-0.5
1,0.22343171184039284,0.09156062172527138,topk-desired-masking-0.5
2,0.33514756776058924,0.09167944761380692,topk-desired-masking-0.5
3,0.4468634236807857,0.09294592095461106,topk-desired-masking-0.5
4,0.5585792796009821,0.09363540761360499,topk-desired-masking-0.5
5,0.6702951355211785,0.09363540761360499,topk-desired-masking-0.5
6,0.7820109914413749,0.09501222260748889,topk-desired-masking-0.5
7,0.8937268473615714,0.09501222260748889,topk-desired-masking-0.5
8,1.0054427032817679,0.09501222260748889,topk-desired-masking-0.5
9,1.1171585592019642,0.09501222260748889,topk-desired-masking-0.5
10,1.2288744151221607,0.09503882292877841,topk-desired-masking-0.5
11,1.340590271042357,0.09503882292877841,topk-desired-masking-0.5
12,1.4523061269625535,0.09571316522803162,topk-desired-masking-0.5
13,1.5640219828827497,0.09571316522803162,topk-desired-masking-0.5
14,1.6757378388029462,0.0951235875944612,topk-desired-masking-0.5
15,1.7874536947231427,0.0951235875944612,topk-desired-masking-0.5
16,1.899169550643339,0.09633387355710031,topk-desired-masking-0.5
17,2.0108854065635358,0.09538189363044966,topk-desired-masking-0.5
18,2.122601262483732,0.09571316522803162,topk-desired-masking-0.5
19,2.2343171184039283,0.09571316522803162,topk-desired-masking-0.5
0,0.6326435753646481,0.08850804852469572,0.1
1,1.2652871507292962,0.09196500464662966,0.1
2,1.8979307260939444,0.09269061228235459,0.1
3,2.5305743014585924,0.09389394346063853,0.1
4,3.1632178768232406,0.09389394346063853,0.1
5,3.795861452187889,0.09389394346063853,0.1
6,4.428505027552537,0.09294150687300567,0.1
7,5.061148602917185,0.09294150687300567,0.1
8,5.693792178281833,0.09389394346063853,0.1
9,6.326435753646481,0.09304303486977308,0.1
10,6.9590793290111295,0.09447709770510522,0.1
11,7.591722904375778,0.09361604724934672,0.1
12,8.224366479740425,0.09413602965785356,0.1
13,8.857010055105073,0.09401886403781791,0.1
14,9.489653630469723,0.09401886403781791,0.1
15,10.12229720583437,0.09401886403781791,0.1
16,10.754940781199018,0.09429384602893855,0.1
17,11.387584356563666,0.09429384602893855,0.1
18,12.020227931928314,0.09480799362732187,0.1
19,12.652871507292963,0.09480799362732187,0.1
0,0.2222465498210475,0.09047428512650157,0.5
1,0.444493099642095,0.09200602574770984,0.5
2,0.6667396494631425,0.09269061228235459,0.5
3,0.88898619928419,0.09294967529130951,0.5
4,1.1112327491052374,0.09210422092358786,0.5
5,1.333479298926285,0.09432699125186257,0.5
6,1.5557258487473322,0.09389394346063853,0.5
7,1.77797239856838,0.09426100275049333,0.5
8,2.0002189483894273,0.09447709770510522,0.5
9,2.222465498210475,0.09447709770510522,0.5
10,2.4447120480315223,0.09447709770510522,0.5
11,2.66695859785257,0.09580197954980088,0.5
12,2.8892051476736174,0.09580197954980088,0.5
13,3.1114516974946644,0.09580197954980088,0.5
14,3.333698247315712,0.09580197954980088,0.5
15,3.55594479713676,0.09580197954980088,0.5
16,3.778191346957807,0.0951490616745735,0.5
17,4.0004378967788545,0.0951490616745735,0.5
18,4.222684446599902,0.09602596150804203,0.5
19,4.44493099642095,0.09602596150804203,0.5
0,0.3648735795021277,0.09286493925197076,topk-0.1
1,0.7297471590042554,0.09384502307448782,topk-0.1
2,1.094620738506383,0.09360216305080749,topk-0.1
3,1.4594943180085107,0.09505203872567013,topk-0.1
4,1.8243678975106383,0.09389394346063853,topk-0.1
5,2.189241477012766,0.09505203872567013,topk-0.1
6,2.5541150565148936,0.09418384351653115,topk-0.1
7,2.9189886360170214,0.09447709770510522,topk-0.1
8,3.283862215519149,0.09552550822310568,topk-0.1
9,3.6487357950212767,0.09552550822310568,topk-0.1
10,4.013609374523404,0.09552550822310568,topk-0.1
11,4.378482954025532,0.09627822105980495,topk-0.1
12,4.74335653352766,0.09552550822310568,topk-0.1
13,5.108230113029787,0.09627822105980495,topk-0.1
14,5.473103692531915,0.09627822105980495,topk-0.1
15,5.837977272034043,0.09627822105980495,topk-0.1
16,6.20285085153617,0.09627822105980495,topk-0.1
17,6.567724431038298,0.09627822105980495,topk-0.1
18,6.932598010540426,0.09627822105980495,topk-0.1
19,7.297471590042553,0.09627822105980495,topk-0.1
0,0.15200091606024554,0.09097667113113465,topk-0.5
1,0.3040018321204911,0.09288821749225079,topk-0.5
2,0.45600274818073655,0.09296678517292421,topk-0.5
3,0.6080036642409822,0.09389394346063853,topk-0.5
4,0.7600045803012275,0.09389394346063853,topk-0.5
5,0.9120054963614731,0.09389394346063853,topk-0.5
6,1.0640064124217188,0.09389394346063853,topk-0.5
7,1.2160073284819644,0.09389394346063853,topk-0.5
8,1.36800824454221,0.09389394346063853,topk-0.5
9,1.520009160602455,0.09389394346063853,topk-0.5
10,1.6720100766627006,0.09454126700202731,topk-0.5
11,1.8240109927229462,0.09543492025994611,topk-0.5
12,1.9760119087831918,0.09631182009341463,topk-0.5
13,2.1280128248434376,0.09631182009341463,topk-0.5
14,2.280013740903683,0.09631182009341463,topk-0.5
15,2.4320146569639287,0.09565890221818724,topk-0.5
16,2.5840155730241743,0.09565890221818724,topk-0.5
17,2.73601648908442,0.09565890221818724,topk-0.5
18,2.8880174051446654,0.09565890221818724,topk-0.5
19,3.04001832120491,0.09565890221818724,topk-0.5
0,0.298311564797054,0.08877892863392124,desired-0.1
1,0.596623129594108,0.0925574149047116,desired-0.1
2,0.894934694391162,0.09269061228235459,desired-0.1
3,1.193246259188216,0.09332889345514572,desired-0.1
4,1.49155782398527,0.09332889345514572,desired-0.1
5,1.789869388782324,0.09454686133586593,desired-0.1
6,2.088180953579378,0.0933715775063799,desired-0.1
7,2.386492518376432,0.0933715775063799,desired-0.1
8,2.6848040831734865,0.09480564034171195,desired-0.1
9,2.98311564797054,0.09513001558033253,desired-0.1
10,3.281427212767594,0.09513001558033253,desired-0.1
11,3.579738777564648,0.09580197954980088,desired-0.1
12,3.878050342361702,0.0954609115025492,desired-0.1
13,4.176361907158756,0.0954609115025492,desired-0.1
14,4.47467347195581,0.0954609115025492,desired-0.1
15,4.772985036752864,0.0954609115025492,desired-0.1
16,5.071296601549919,0.0954609115025492,desired-0.1
17,5.369608166346973,0.0954609115025492,desired-0.1
18,5.667919731144026,0.0954609115025492,desired-0.1
19,5.96623129594108,0.0954609115025492,desired-0.1
0,0.5559730422477905,0.09043628791619863,masking-0.1
1,1.111946084495581,0.0912826440865529,masking-0.1
2,1.6679191267433715,0.09295494110378598,masking-0.1
3,2.223892168991162,0.09328475268299107,masking-0.1
4,2.7798652112389526,0.09328475268299107,masking-0.1
5,3.335838253486743,0.09386649187223887,masking-0.1
6,3.8918112957345334,0.09272392544362891,masking-0.1
7,4.447784337982324,0.09390917592347305,masking-0.1
8,5.003757380230115,0.09410935189591921,masking-0.1
9,5.559730422477905,0.09390917592347305,masking-0.1
10,6.115703464725695,0.09443372713453985,masking-0.1
11,6.671676506973486,0.09459154350562482,masking-0.1
12,7.227649549221277,0.09546844333909332,masking-0.1
