,# of features removed,AOPC-global,percent
0,0,0.0,75
1,1,0.008158949387755193,75
2,2,0.016827379762287275,75
3,3,0.021834225391120763,75
4,4,0.026728366966933308,75
5,5,0.03058444473001945,75
6,6,0.0335400426493754,75
7,7,0.035970391078278964,75
8,8,0.03803951061111156,75
9,9,0.039837452186105016,75
10,10,0.041478353447763155,75
11,11,0.04294091293564942,75
12,12,0.044276657785628754,75
13,13,0.04551353044231789,75
14,14,0.046682018330992704,75
15,15,0.04777044362861563,75
16,16,0.048784832795801855,75
17,17,0.04972788697227008,75
18,18,0.05062005722650922,75
19,19,0.051456571981368826,75
20,20,0.0522651529401542,75
21,21,0.05302240216534499,75
22,22,0.053752054926255684,75
23,23,0.05449254442643848,75
24,24,0.055195928980851024,75
25,25,0.05584410936506807,75
26,26,0.056476668216314314,75
27,27,0.05708010178579217,75
28,28,0.05765976537897633,75
29,29,0.05822459935171917,75
30,30,0.058778353118524695,75
0,0,0.0,100
1,1,0.008158949387755193,100
2,2,0.016827379762287275,100
3,3,0.021834225391120763,100
4,4,0.025513768612194797,100
5,5,0.02957227943440402,100
6,6,0.03267247239599075,100
7,7,0.03521126710656739,100
8,8,0.03736473374736794,100
9,9,0.03923015300873576,100
10,10,0.04086019615331432,100
11,11,0.04232494283071166,100
12,12,0.04370806999645544,100
13,13,0.04499703426660464,100
14,14,0.04619995523366034,100
15,15,0.04731850947486654,100
16,16,0.048359483004038,100
17,17,0.049326167724493115,100
18,18,0.05024819657519719,100
19,19,0.05111240048404817,100
20,20,0.05193737056175357,100
21,21,0.05270951898596257,100
22,22,0.05348928003695131,100
23,23,0.05424071849085513,100
24,24,0.054960619411371786,100
25,25,0.05564642623631444,100
26,26,0.05628037554399253,100
27,27,0.056900277736058706,100
28,28,0.05749293183946437,100
29,29,0.05806332693019094,100
30,30,0.0586222830331748,100
0,0,0.0,5
1,1,0.008158949387755193,5
2,2,0.01174807487027906,5
3,3,0.018024746722114602,5
4,4,0.022096688280629606,5
5,5,0.025035323533823473,5
6,6,0.027367244740746588,5
7,7,0.029239594223616324,5
8,8,0.030797905373265766,5
9,9,0.03214751369021953,5
10,10,0.03336137837211756,5
11,11,0.03442133486055832,5
12,12,0.03536791963611273,5
13,13,0.0362345539940527,5
14,14,0.03706138789555182,5
15,15,0.037869952377459104,5
16,16,0.03858129064925943,5
17,17,0.0392121674344724,5
18,18,0.03979858541735608,5
19,19,0.04032563194623726,5
20,20,0.04085647993135279,5
21,21,0.04133831609314007,5
22,22,0.0417782809911259,5
23,23,0.042204057247666536,5
24,24,0.04262303249011609,5
25,25,0.0430082351774497,5
26,26,0.04338818895346823,5
27,27,0.043806161507901675,5
28,28,0.04419948904345987,5
29,29,0.044570567857049916,5
30,30,0.04492381797253292,5
0,0,0.0,10
1,1,0.008158949387755193,10
2,2,0.01174807487027906,10
3,3,0.018024746722114602,10
4,4,0.022096688280629606,10
5,5,0.025035323533823473,10
6,6,0.027330591690442295,10
7,7,0.029136682853367752,10
8,8,0.030728088325923004,10
9,9,0.03211671833681271,10
10,10,0.03334431298909191,10
11,11,0.034461997021763495,10
12,12,0.03554277594493385,10
13,13,0.03715660669777686,10
14,14,0.03864107861650053,10
15,15,0.039938247906570856,10
16,16,0.04114662715755295,10
17,17,0.042251484011543085,10
18,18,0.04331189705183345,10
19,19,0.04428989726607425,10
20,20,0.045205909688243576,10
21,21,0.046072500458463346,10
22,22,0.046889617688372784,10
23,23,0.04766477247899988,10
24,24,0.04842015385919758,10
25,25,0.04914508280993149,10
26,26,0.04987023683183342,10
27,27,0.05061248772982159,10
28,28,0.05130266511019087,10
29,29,0.05197086077861226,10
30,30,0.05259596747668843,10
0,0,0.0,25
1,1,0.008158949387755193,25
2,2,0.016827379762287275,25
3,3,0.021834225391120763,25
4,4,0.02516304971146689,25
5,5,0.02760627347254817,25
6,6,0.029526504823326177,25
7,7,0.031128087970414678,25
8,8,0.0334372266737453,25
9,9,0.03545102510164003,25
10,10,0.0371654428019867,25
11,11,0.03871526204367166,25
12,12,0.04010787634975273,25
13,13,0.04138309584339749,25
14,14,0.042560600742472164,25
15,15,0.043652842962700236,25
16,16,0.044716383711776594,25
17,17,0.04576575089676273,25
18,18,0.04674385566761603,25
19,19,0.04768852330342392,25
20,20,0.0487263753833945,25
21,21,0.049700456474159,25
22,22,0.05061625070541003,25
23,23,0.05145453961254606,25
24,24,0.05224810985565922,25
25,25,0.05298971920403157,25
26,26,0.05370457660812337,25
27,27,0.05438212191742226,25
28,28,0.055032030178238725,25
29,29,0.05567069520032034,25
30,30,0.05628685117179438,25
0,0,0.0,50
1,1,0.008158949387755193,50
2,2,0.016827379762287275,50
3,3,0.021834225391120763,50
4,4,0.02516304971146689,50
5,5,0.02760627347254817,50
6,6,0.030718742773371405,50
7,7,0.03328664971190112,50
8,8,0.03542738589431757,50
9,9,0.03726252490525469,50
10,10,0.038859999943341376,50
11,11,0.04028637091158476,50
12,12,0.04162136747335242,50
13,13,0.042857598740145816,50
14,14,0.04402314434037862,50
15,15,0.04509812238552392,50
16,16,0.04626970691995084,50
17,17,0.047371388056977014,50
18,18,0.04840548769697852,50
19,19,0.04942214673619747,50
20,20,0.050377445319369316,50
21,21,0.05127647777668042,50
22,22,0.052360315932523244,50
23,23,0.05338378168945576,50
24,24,0.05436445739702017,50
25,25,0.05528960181271188,50
26,26,0.056166721316597064,50
27,27,0.05700439449434941,50
28,28,0.05779706659894321,50
29,29,0.05855472464112532,50
30,30,0.0592780050616498,50
0,0,0.0,75
1,1,0.008158949387755193,75
2,2,0.016827379762287275,75
3,3,0.021834225391120763,75
4,4,0.026728366966933308,75
5,5,0.03027109946548605,75
6,6,0.03300287933874673,75
7,7,0.035500373181478875,75
8,8,0.037584704912824146,75
9,9,0.03938129800510436,75
10,10,0.04098287178907577,75
11,11,0.04247321991766014,75
12,12,0.0438155125126561,75
13,13,0.04504759911108506,75
14,14,0.046231728776950295,75
15,15,0.04732523200819625,75
16,16,0.048365810094230674,75
17,17,0.04934184138351592,75
18,18,0.050533479693973864,75
19,19,0.05166019956916804,75
20,20,0.05271507700393651,75
21,21,0.05371847377552887,75
22,22,0.05466386832339178,75
23,23,0.05560212112828078,75
24,24,0.0564860152218362,75
25,25,0.0573232003603531,75
26,26,0.05812500139951084,75
27,27,0.05888863530504434,75
28,28,0.059616427692213106,75
29,29,0.06031735864943899,75
30,30,0.06101968005674047,75
0,0,0.0,100
1,1,0.008158949387755193,100
2,2,0.016827379762287275,100
3,3,0.021834225391120763,100
4,4,0.026728366966933308,100
5,5,0.030225927454151837,100
6,6,0.032964160471888826,100
7,7,0.03546649417297821,100
8,8,0.03755459023860133,100
9,9,0.039354194798303835,100
10,10,0.04095823251016619,100
11,11,0.042450633911993024,100
12,12,0.043801258270312185,100
13,13,0.045034363028908564,100
14,14,0.04621937510025224,100
15,15,0.04731365043629182,100
16,16,0.0483549097912618,100
17,17,0.04934074632432625,100
18,18,0.050271195529204116,100
19,19,0.051411029612636786,100
20,20,0.05247777228343055,100
21,21,0.053478117547670685,100
22,22,0.05443396236631003,100
23,23,0.05538179458607744,100
24,24,0.056274501741320995,100
25,25,0.057119822013703865,100
26,26,0.057929155584218975,100
27,27,0.05869978398315575,100
28,28,0.0594340884848724,100
29,29,0.060140827307183294,100
30,30,0.06082292949179834,100
0,0,0.0,5
1,1,0.008158949387755193,5
2,2,0.01174807487027906,5
3,3,0.018024746722114602,5
4,4,0.022096688280629606,5
5,5,0.025035323533823473,5
6,6,0.027367244740746588,5
7,7,0.029244861411618885,5
8,8,0.030777506497680567,5
9,9,0.03211913133146997,5
10,10,0.03334058411270939,5
11,11,0.03435588540532737,5
12,12,0.03530775854894985,5
13,13,0.03683349719368374,5
14,14,0.03819706253837333,5
15,15,0.03943107326466302,5
16,16,0.040577967746502755,5
17,17,0.04165770217011812,5
18,18,0.04262243137993335,5
19,19,0.043511539485075516,5
20,20,0.04431518402235674,5
21,21,0.04508085505714525,5
22,22,0.04582585792893124,5
23,23,0.04650808705544381,5
24,24,0.047135763182081014,5
25,25,0.047735970745239165,5
26,26,0.04829018722274327,5
27,27,0.04882915706474009,5
28,28,0.049332445687795726,5
29,29,0.04980075238768387,5
30,30,0.050262582611743496,5
0,0,0.0,10
1,1,0.008158949387755193,10
2,2,0.01174807487027906,10
3,3,0.018024746722114602,10
4,4,0.022096688280629606,10
5,5,0.025035323533823473,10
6,6,0.027227275725883245,10
7,7,0.03006713076833021,10
8,8,0.03240925547631162,10
9,9,0.03439846400763681,10
10,10,0.03618557328945546,10
11,11,0.03779592192201396,10
12,12,0.03928885372684231,10
13,13,0.04067250490405265,10
14,14,0.041869809376234544,10
15,15,0.04299425348672156,10
16,16,0.04404469281577503,10
17,17,0.04500915862805085,10
18,18,0.04594395863101786,10
19,19,0.04681799147343722,10
20,20,0.04764424730712372,10
21,21,0.048422447615625155,10
22,22,0.04916658486747864,10
23,23,0.04987484134488777,10
24,24,0.05056867627692495,10
25,25,0.05123744093146283,10
26,26,0.05186116026687952,10
27,27,0.052479074932467895,10
28,28,0.05306168818674006,10
29,29,0.05373366751069516,10
30,30,0.05442534167660135,10
0,0,0.0,25
1,1,0.008158949387755193,25
2,2,0.016827379762287275,25
3,3,0.021834225391120763,25
4,4,0.025107141825441492,25
5,5,0.028874906502908654,25
6,6,0.03180614251368039,25
7,7,0.034157757103014136,25
8,8,0.03615675647661465,25
9,9,0.03789860192422244,25
10,10,0.039452127975463165,25
11,11,0.040846744441055766,25
12,12,0.042315730708043474,25
13,13,0.04363156630238167,25
14,14,0.04485388002795782,25
15,15,0.04598863498105716,25
16,16,0.04709082285868139,25
17,17,0.04817454304682118,25
18,18,0.04918338471523303,25
19,19,0.050144140932829664,25
20,20,0.05104232819697514,25
21,21,0.05185756483182294,25
22,22,0.05262441296913783,25
23,23,0.05337256159149483,25
24,24,0.05408037287520287,25
25,25,0.05473840274065658,25
26,26,0.05536194802918713,25
27,27,0.05596071705982653,25
28,28,0.056544444116741435,25
29,29,0.057096325649962226,25
30,30,0.05764178387491394,25
0,0,0.0,50
1,1,0.008158949387755193,50
2,2,0.016827379762287275,50
3,3,0.021834225391120763,50
4,4,0.026728366966933308,50
5,5,0.030225927454151837,50
6,6,0.032964160471888826,50
7,7,0.035167852369529566,50
8,8,0.037089439368061076,50
9,9,0.03877967819059312,50
10,10,0.04027401001357749,50
11,11,0.0418293068736758,50
12,12,0.04322655608764509,50
13,13,0.04452762497055902,50
14,14,0.04573714087956747,50
15,15,0.04688462101790447,50
16,16,0.04795111739748547,50
17,17,0.04894048909608239,50
18,18,0.049874101343805086,50
19,19,0.05080032172997312,50
20,20,0.05166156225929134,50
21,21,0.05246803264169146,50
22,22,0.05323747607011193,50
23,23,0.05398800370931572,50
24,24,0.05470539883327949,50
25,25,0.055390977578966015,50
26,26,0.05605440050327206,50
27,27,0.0567027446654884,50
28,28,0.05730539132285333,50
29,29,0.057880694074860004,50
30,30,0.05843338406263971,50
0,0,0.0,75
1,1,0.008158949387755193,75
2,2,0.016827379762287275,75
3,3,0.021834225391120763,75
4,4,0.026728366966933308,75
5,5,0.030225927454151837,75
6,6,0.032964160471888826,75
7,7,0.03546649417297821,75
8,8,0.03755459023860133,75
9,9,0.039411911061429675,75
10,10,0.04104064055962595,75
11,11,0.042518579624219816,75
12,12,0.04389296166296604,75
13,13,0.04513659172316436,75
14,14,0.04630950174115449,75
15,15,0.04740179640192832,75
16,16,0.04843787070009615,75
17,17,0.04940020054854803,75
18,18,0.05031833293482817,75
19,19,0.051190617774009475,75
20,20,0.05200305947510161,75
21,21,0.05281979680629227,75
22,22,0.05358801514461585,75
23,23,0.05432393698904864,75
24,24,0.05503717070633082,75
25,25,0.05571034706666752,75
26,26,0.056358574896512886,75
27,27,0.05698219946753784,75
28,28,0.05758946890656451,75
29,29,0.058162822946409745,75
30,30,0.05869826577993406,75
0,0,0.0,100
1,1,0.008158949387755193,100
2,2,0.016827379762287275,100
3,3,0.021834225391120763,100
4,4,0.026728366966933308,100
5,5,0.030225927454151837,100
6,6,0.03323274212720316,100
7,7,0.03563798213861296,100
8,8,0.03770702398583223,100
9,9,0.03950705484292399,100
10,10,0.041088910732790335,100
11,11,0.04256282728295383,100
12,12,0.04390451383749569,100
13,13,0.04512011919694742,100
14,14,0.04628095296135014,100
15,15,0.04738583622315713,100
16,16,0.04842284935537033,100
17,17,0.04940491146820653,100
18,18,0.050322795911346745,100
19,19,0.05123486127339053,100
20,20,0.05210384011669604,100
21,21,0.05291599650963241,100
22,22,0.053680032252158595,100
23,23,0.054408429282699566,100
24,24,0.05510900738372799,100
25,25,0.05581020579055686,100
26,26,0.05648772202946068,100
27,27,0.05714915284094639,100
28,28,0.05777824277419108,100
29,29,0.0583867813325948,100
30,30,0.058975658190866635,100
0,0,0.0,5
1,1,0.008158949387755193,5
2,2,0.01174807487027906,5
3,3,0.018024746722114602,5
4,4,0.022096688280629606,5
5,5,0.025035323533823473,5
6,6,0.027367244740746588,5
7,7,0.029244861411618885,5
8,8,0.030807269263048095,5
9,9,0.032168185417457744,5
10,10,0.03339130196636513,5
11,11,0.035232162862811306,5
12,12,0.03683742037432755,5
13,13,0.038257869926074,5
14,14,0.039486409935098735,5
15,15,0.04055978055455964,5
16,16,0.041531403826211566,5
17,17,0.042453734196597696,5
18,18,0.043278105362575266,5
19,19,0.04402007107476212,5
20,20,0.04472382706011234,5
21,21,0.04536440266600296,5
22,22,0.04595115362506395,5
23,23,0.046487313397540676,5
24,24,0.047010014094182984,5
25,25,0.04750749515839145,5
26,26,0.048035333928627875,5
27,27,0.04852979991390043,5
28,28,0.04899379497188757,5
29,29,0.049433172625537626,5
30,30,0.049862124110558785,5
0,0,0.0,10
1,1,0.008158949387755193,10
2,2,0.01174807487027906,10
3,3,0.018024746722114602,10
4,4,0.022096688280629606,10
5,5,0.024964374980765744,10
6,6,0.027208965599486185,10
7,7,0.029060414224164416,10
8,8,0.030623751902543343,10
9,9,0.031977362657790456,10
10,10,0.033197789480051455,10
11,11,0.03436111196875454,10
12,12,0.03609381116375094,10
13,13,0.03770000179550677,10
14,14,0.03914824737438178,10
15,15,0.04053245958993045,10
16,16,0.04183752834321612,10
17,17,0.04303420396291483,10
18,18,0.04413624478650324,10
19,19,0.045126414346568645,10
20,20,0.046058667237651,10
21,21,0.04693430067448965,10
22,22,0.04777970400032144,10
23,23,0.04871342422987752,10
24,24,0.049594911380443064,10
25,25,0.05046630691648832,10
26,26,0.05128594749366874,10
27,27,0.05204589668141455,10
28,28,0.052753457416768956,10
29,29,0.05341443222385271,10
30,30,0.05404893578055615,10
0,0,0.0,25
1,1,0.008158949387755193,25
2,2,0.016827379762287275,25
3,3,0.021834225391120763,25
4,4,0.025107141825441492,25
5,5,0.02755968356752701,25
6,6,0.029495967250736662,25
7,7,0.031101367594398847,25
8,8,0.03273418769267377,25
9,9,0.034214925692133934,25
10,10,0.035509914635130604,25
11,11,0.03667485593141447,25
12,12,0.03842400766719446,25
13,13,0.04005674056238435,25
14,14,0.04155369861536529,25
15,15,0.04291840175353667,25
16,16,0.04418466771783609,25
17,17,0.04540563226044113,25
18,18,0.04653727150916399,25
19,19,0.04757499564071365,25
20,20,0.048559723157810375,25
21,21,0.04947845443819096,25
22,22,0.05038215391510325,25
23,23,0.05123851304064316,25
24,24,0.052052725880220134,25
25,25,0.05284609233952812,25
26,26,0.0536031932986177,25
27,27,0.05430502477408362,25
28,28,0.054969697077483275,25
29,29,0.0556093762098339,25
30,30,0.05622774952038137,25
0,0,0.0,50
1,1,0.008158949387755193,50
2,2,0.016827379762287275,50
3,3,0.021834225391120763,50
4,4,0.025107141825441492,50
5,5,0.028874906502908654,50
6,6,0.03180614251368039,50
7,7,0.03445322845954583,50
8,8,0.03671967749558544,50
9,9,0.03869380040373397,50
10,10,0.04041278289567857,50
11,11,0.041933266165675685,50
12,12,0.0433180234466719,50
13,13,0.04460684822233106,50
14,14,0.04580964829416206,50
15,15,0.04691948813062805,50
16,16,0.04792745644389157,50
17,17,0.048861541999449504,50
18,18,0.04974272491768923,50
19,19,0.050621644861009986,50
20,20,0.051438268134156265,50
21,21,0.0522145051325369,50
22,22,0.0529457449061209,50
23,23,0.05364350891115649,50
24,24,0.054345121039028846,50
25,25,0.055022044573344406,50
26,26,0.0556774534130477,50
27,27,0.05632094663133157,50
28,28,0.05693198541748532,50
29,29,0.057514632125692404,50
30,30,0.05810574357429416,50
0,0,0.0,75
1,1,0.008158949387755193,75
2,2,0.016827379762287275,75
3,3,0.021834225391120763,75
4,4,0.026728366966933308,75
5,5,0.03058444473001945,75
6,6,0.0335400426493754,75
7,7,0.035970391078278964,75
8,8,0.03800249859886867,75
9,9,0.03981502858567028,75
10,10,0.04144433828334146,75
11,11,0.042920967988673585,75
12,12,0.04425824706534336,75
13,13,0.045479913011097425,75
14,14,0.04659990592260574,75
15,15,0.047660354657294,75
16,16,0.048681219646322674,75
17,17,0.04963972818271392,75
18,18,0.050523018124668716,75
19,19,0.05135521649750045,75
20,20,0.05214012124058097,75
21,21,0.05293182497357926,75
22,22,0.053674233156446274,75
23,23,0.054376338066842646,75
24,24,0.055065731376093725,75
25,25,0.05573967828769712,75
26,26,0.05639016389374207,75
27,27,0.057021376271614806,75
28,28,0.05763000725834871,75
29,29,0.05822003154936721,75
30,30,0.05879653544100292,75
0,0,0.0,100
1,1,0.008158949387755193,100
2,2,0.016827379762287275,100
3,3,0.021834225391120763,100
4,4,0.026728366966933308,100
5,5,0.03058444473001945,100
6,6,0.0335400426493754,100
7,7,0.03590687009551367,100
8,8,0.0379460355030773,100
9,9,0.039738331508445045,100
10,10,0.0413085465344781,100
11,11,0.042735930680111785,100
12,12,0.04408744339590171,100
13,13,0.04531147117928035,100
14,14,0.046442693546243134,100
15,15,0.04751296805445406,100
16,16,0.04854250284364979,100
17,17,0.04950871786907842,100
18,18,0.05039890309069824,100
19,19,0.05123363131620047,100
20,20,0.05207073719948114,100
21,21,0.052865594752529416,100
22,22,0.05363856990062395,100
23,23,0.05436586419525132,100
24,24,0.05505567645936605,100
25,25,0.055719904648284586,100
26,26,0.0563586951425151,100
27,27,0.056979047773703,100
28,28,0.05757934370970576,100
29,29,0.05816621377569839,100
30,30,0.05873482010881147,100
