,# of features removed,AOPC-global,optimization
11,11,0.04063228428657212,topk-desired-masking-0.1
12,12,0.04219259112872419,topk-desired-masking-0.1
13,13,0.0436670833251682,topk-desired-masking-0.1
14,14,0.04510815493788705,topk-desired-masking-0.1
15,15,0.04642433243936695,topk-desired-masking-0.1
16,16,0.04769481678814156,topk-desired-masking-0.1
17,17,0.048909388567946716,topk-desired-masking-0.1
18,18,0.05006725465970389,topk-desired-masking-0.1
19,19,0.05115986616912693,topk-desired-masking-0.1
20,20,0.05225215318176603,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.002643753073381106,topk-desired-masking-0.5
2,2,0.009482198986852488,topk-desired-masking-0.5
3,3,0.015335560318998714,topk-desired-masking-0.5
4,4,0.02058801150634416,topk-desired-masking-0.5
5,5,0.02507559445856547,topk-desired-masking-0.5
6,6,0.028930996366888635,topk-desired-masking-0.5
7,7,0.03207780968835316,topk-desired-masking-0.5
8,8,0.034945747539142445,topk-desired-masking-0.5
9,9,0.03731612748978833,topk-desired-masking-0.5
10,10,0.03947355781712376,topk-desired-masking-0.5
11,11,0.041408571896840836,topk-desired-masking-0.5
12,12,0.04312456455608715,topk-desired-masking-0.5
13,13,0.04468345108078854,topk-desired-masking-0.5
14,14,0.04609497057011599,topk-desired-masking-0.5
15,15,0.04741617044821855,topk-desired-masking-0.5
16,16,0.048600664894190584,topk-desired-masking-0.5
17,17,0.049764911779215236,topk-desired-masking-0.5
18,18,0.05090888971477205,topk-desired-masking-0.5
19,19,0.05201061375761366,topk-desired-masking-0.5
20,20,0.05302781810626336,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.008013254980915608,0.1
2,2,0.012867602608066778,0.1
3,3,0.01660659206470251,0.1
4,4,0.020558528321676678,0.1
5,5,0.025051025138009234,0.1
6,6,0.028763895118172907,0.1
7,7,0.03166108604054396,0.1
8,8,0.03399899782382318,0.1
9,9,0.035995050060944195,0.1
10,10,0.03775007433129211,0.1
11,11,0.0393971421181586,0.1
12,12,0.040858046744984736,0.1
13,13,0.04216589036655666,0.1
14,14,0.04331818867579374,0.1
15,15,0.044456755218110384,0.1
16,16,0.04552098095516882,0.1
17,17,0.04651946385044507,0.1
18,18,0.047504568218470114,0.1
19,19,0.04841493370082595,0.1
20,20,0.049502247208482675,0.1
0,0,0.0,0.5
1,1,0.008013254980915608,0.5
2,2,0.013061866925208823,0.5
3,3,0.017494755323035058,0.5
4,4,0.021269058928342716,0.5
5,5,0.0256431339768976,0.5
6,6,0.02927141698007722,0.5
7,7,0.03222774121682685,0.5
8,8,0.034631746987912465,0.5
9,9,0.036631005535019634,0.5
10,10,0.03871955268673152,0.5
11,11,0.040541491254660146,0.5
12,12,0.042101382390617864,0.5
13,13,0.04350479899748887,0.5
14,14,0.044834398813732045,0.5
15,15,0.046091942469347474,0.5
16,16,0.0473488923082847,0.5
17,17,0.04858268211474856,0.5
18,18,0.0497737108793965,0.5
19,19,0.05086732185436198,0.5
20,20,0.05190851643125397,0.5
0,0,0.0,topk-0.1
1,1,0.008013254980915608,topk-0.1
2,2,0.012867602608066778,topk-0.1
3,3,0.01660659206470251,topk-0.1
4,4,0.020558528321676678,topk-0.1
5,5,0.025051025138009234,topk-0.1
6,6,0.028763895118172907,topk-0.1
7,7,0.03166108604054396,topk-0.1
8,8,0.03399899782382318,topk-0.1
9,9,0.035995050060944195,topk-0.1
10,10,0.03780893734807454,topk-0.1
11,11,0.039389106269460926,topk-0.1
12,12,0.04085062903849458,topk-0.1
13,13,0.04215900249624437,topk-0.1
14,14,0.04340750370955429,topk-0.1
15,15,0.044543330452082384,topk-0.1
16,16,0.04556296148696491,topk-0.1
17,17,0.046596787048132006,topk-0.1
18,18,0.04754681954819964,topk-0.1
19,19,0.04867667264259519,topk-0.1
20,20,0.04975152239112005,topk-0.1
0,0,0.0,topk-0.5
1,1,0.008013254980915608,topk-0.5
2,2,0.012867602608066778,topk-0.5
3,3,0.017349057085178525,topk-0.5
4,4,0.02115250033805749,topk-0.5
5,5,0.025546001818326575,topk-0.5
6,6,0.029188160844159202,topk-0.5
7,7,0.03215489209789858,topk-0.5
8,8,0.03501426523651616,topk-0.5
9,9,0.03739600196289311,topk-0.5
10,10,0.03942018524188086,topk-0.5
11,11,0.041178246051860073,topk-0.5
12,12,0.04274109451698987,topk-0.5
13,13,0.044252628988524445,topk-0.5
14,14,0.04569286995066949,topk-0.5
15,15,0.04703920111748747,topk-0.5
16,16,0.04834488218389646,topk-0.5
17,17,0.04959529764793533,topk-0.5
18,18,0.050733030858205005,topk-0.5
19,19,0.051778675834230056,topk-0.5
20,20,0.052771241431948716,topk-0.5
0,0,0.0,desired-0.1
1,1,0.008013254980915608,desired-0.1
2,2,0.012867602608066778,desired-0.1
3,3,0.01660659206470251,desired-0.1
4,4,0.020558528321676678,desired-0.1
5,5,0.02375015554089153,desired-0.1
6,6,0.02611043946368649,desired-0.1
7,7,0.027972237621436708,desired-0.1
8,8,0.02955376606170192,desired-0.1
9,9,0.03098356960413417,desired-0.1
10,10,0.032253254338120534,desired-0.1
11,11,0.03345780461802169,desired-0.1
12,12,0.03452508263864058,desired-0.1
13,13,0.03555656241404157,desired-0.1
14,14,0.036482458014977154,desired-0.1
15,15,0.03735075412633104,desired-0.1
16,16,0.038158786328327796,desired-0.1
17,17,0.038924228074402066,desired-0.1
18,18,0.03964870707218639,desired-0.1
19,19,0.040979985713644536,desired-0.1
20,20,0.042242214594659086,desired-0.1
0,0,0.0,desired-0.5
1,1,0.008013254980915608,desired-0.5
2,2,0.013061866925208823,desired-0.5
3,3,0.017494755323035058,desired-0.5
4,4,0.021269058928342716,desired-0.5
5,5,0.0256431339768976,desired-0.5
6,6,0.02927141698007722,desired-0.5
7,7,0.03222774121682685,desired-0.5
8,8,0.03461664662199689,desired-0.5
9,9,0.03662271604925128,desired-0.5
10,10,0.03833364495944719,desired-0.5
11,11,0.04018774250464951,desired-0.5
12,12,0.041774845082915735,desired-0.5
13,13,0.0432560547928129,desired-0.5
14,14,0.04470719536651399,desired-0.5
15,15,0.04606535780898922,desired-0.5
16,16,0.04739158305336337,desired-0.5
17,17,0.04862745341354455,desired-0.5
18,18,0.049788192857456004,desired-0.5
19,19,0.05091462787952374,desired-0.5
20,20,0.05200727014479626,desired-0.5
0,0,0.0,masking-0.1
1,1,0.008013254980915608,masking-0.1
2,2,0.013061866925208823,masking-0.1
3,3,0.017494755323035058,masking-0.1
4,4,0.021269058928342716,masking-0.1
5,5,0.0256431339768976,masking-0.1
6,6,0.02927141698007722,masking-0.1
7,7,0.03222774121682685,masking-0.1
8,8,0.03461664662199689,masking-0.1
9,9,0.03662271604925128,masking-0.1
10,10,0.03833364495944719,masking-0.1
11,11,0.04018774250464951,masking-0.1
12,12,0.04182678355033397,masking-0.1
13,13,0.04336772521170178,masking-0.1
14,14,0.04486695975896834,masking-0.1
15,15,0.04619821195913065,masking-0.1
16,16,0.04748199751262505,masking-0.1
17,17,0.048712844847291686,masking-0.1
18,18,0.04988986758870711,masking-0.1
19,19,0.05102718628207163,masking-0.1
20,20,0.052108803082705574,masking-0.1
0,0,0.0,masking-0.5
1,1,0.008013254980915608,masking-0.5
2,2,0.013061866925208823,masking-0.5
3,3,0.017494755323035058,masking-0.5
4,4,0.022315367509573237,masking-0.5
5,5,0.026515057794589698,masking-0.5
6,6,0.030018780252384736,masking-0.5
7,7,0.032881684080095924,masking-0.5
8,8,0.0356603025540249,masking-0.5
9,9,0.03812415144643101,masking-0.5
10,10,0.04022861443309707,masking-0.5
11,11,0.042044846670132925,masking-0.5
12,12,0.04366025992676459,masking-0.5
13,13,0.045106139726172396,masking-0.5
14,14,0.04648947997247425,masking-0.5
15,15,0.047815693265410984,masking-0.5
16,16,0.04900433285971242,masking-0.5
17,17,0.050141748694549904,masking-0.5
18,18,0.051180387330666495,masking-0.5
19,19,0.052191620550593745,masking-0.5
20,20,0.053185194124686384,masking-0.5
0,0,0.0,topk-desired-masking-0.1
1,1,0.008013254980915608,topk-desired-masking-0.1
2,2,0.013061866925208823,topk-desired-masking-0.1
3,3,0.017494755323035058,topk-desired-masking-0.1
4,4,0.022315367509573237,topk-desired-masking-0.1
5,5,0.026515057794589698,topk-desired-masking-0.1
6,6,0.02976655655524688,topk-desired-masking-0.1
7,7,0.032660988345100304,topk-desired-masking-0.1
8,8,0.03500175518046218,topk-desired-masking-0.1
9,9,0.03710842743925328,topk-desired-masking-0.1
10,10,0.038917588751284364,topk-desired-masking-0.1
11,11,0.04048910480743967,topk-desired-masking-0.1
12,12,0.04196202839035609,topk-desired-masking-0.1
13,13,0.043245781299750034,topk-desired-masking-0.1
14,14,0.04447470944014476,topk-desired-masking-0.1
15,15,0.045609457768853626,topk-desired-masking-0.1
16,16,0.046684751128108874,topk-desired-masking-0.1
17,17,0.04768395519037641,topk-desired-masking-0.1
18,18,0.04864852755914808,topk-desired-masking-0.1
19,19,0.049611162867992255,topk-desired-masking-0.1
20,20,0.050574818614532335,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.002643753073381106,topk-desired-masking-0.5
2,2,0.009482198986852488,topk-desired-masking-0.5
3,3,0.015335560318998714,topk-desired-masking-0.5
4,4,0.02058801150634416,topk-desired-masking-0.5
5,5,0.02507559445856547,topk-desired-masking-0.5
6,6,0.028930996366888635,topk-desired-masking-0.5
7,7,0.03207780968835316,topk-desired-masking-0.5
8,8,0.034945747539142445,topk-desired-masking-0.5
9,9,0.0374810519330368,topk-desired-masking-0.5
10,10,0.03962348912916782,topk-desired-masking-0.5
11,11,0.041493058269302836,topk-desired-masking-0.5
12,12,0.04315091678753681,topk-desired-masking-0.5
13,13,0.044707921009991804,topk-desired-masking-0.5
14,14,0.046117809170705695,topk-desired-masking-0.5
15,15,0.047370883282634425,topk-desired-masking-0.5
16,16,0.04855804167952317,topk-desired-masking-0.5
17,17,0.0496919480177221,topk-desired-masking-0.5
18,18,0.05081328282009619,topk-desired-masking-0.5
19,19,0.05184287126555195,topk-desired-masking-0.5
20,20,0.05283977071305346,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.008013254980915608,0.1
2,2,0.012867602608066778,0.1
3,3,0.01660659206470251,0.1
4,4,0.020558528321676678,0.1
5,5,0.025051025138009234,0.1
6,6,0.028763895118172907,0.1
7,7,0.03166108604054396,0.1
8,8,0.03399899782382318,0.1
9,9,0.03593577102151908,0.1
10,10,0.03763511097307824,0.1
11,11,0.03922976542571432,0.1
12,12,0.040703545182728486,0.1
13,13,0.04208904537308672,0.1
14,14,0.04334221039460715,0.1
15,15,0.04448211796931944,0.1
16,16,0.04551549025461667,0.1
17,17,0.046557747980417945,0.1
18,18,0.04750983516826,0.1
19,19,0.04847327750737205,0.1
20,20,0.04939655287823119,0.1
0,0,0.0,0.5
1,1,0.008013254980915608,0.5
2,2,0.013061866925208823,0.5
3,3,0.017494755323035058,0.5
4,4,0.021269058928342716,0.5
5,5,0.0256431339768976,0.5
6,6,0.02927141698007722,0.5
7,7,0.03222774121682685,0.5
8,8,0.03507902000889684,0.5
9,9,0.037454281258035724,0.5
10,10,0.039467985162200694,0.5
11,11,0.04122755435717356,0.5
12,12,0.042902461222741294,0.5
13,13,0.04440246950100791,0.5
14,14,0.04583272109565406,0.5
15,15,0.0471703115659105,0.5
16,16,0.04836926829907712,0.5
17,17,0.04952267387240429,0.5
18,18,0.050575742829300725,0.5
19,19,0.05162925220677099,0.5
20,20,0.05267639144895657,0.5
0,0,0.0,topk-0.1
1,1,0.008013254980915608,topk-0.1
2,2,0.012867602608066778,topk-0.1
3,3,0.01660659206470251,topk-0.1
4,4,0.020558528321676678,topk-0.1
5,5,0.025051025138009234,topk-0.1
6,6,0.028763895118172907,topk-0.1
7,7,0.03166108604054396,topk-0.1
8,8,0.03399899782382318,topk-0.1
9,9,0.035995050060944195,topk-0.1
10,10,0.03780893734807454,topk-0.1
11,11,0.039389106269460926,topk-0.1
12,12,0.04085062903849458,topk-0.1
13,13,0.04215900249624437,topk-0.1
14,14,0.04340750370955429,topk-0.1
15,15,0.04462765834760673,topk-0.1
16,16,0.04573218345709908,topk-0.1
17,17,0.04673330460050813,topk-0.1
18,18,0.047919088831747954,topk-0.1
19,19,0.049039024445585014,topk-0.1
20,20,0.05009661934634845,topk-0.1
0,0,0.0,topk-0.5
1,1,0.008013254980915608,topk-0.5
2,2,0.013061866925208823,topk-0.5
3,3,0.017494755323035058,topk-0.5
4,4,0.021269058928342716,topk-0.5
5,5,0.0256431339768976,topk-0.5
6,6,0.02927141698007722,topk-0.5
7,7,0.03222774121682685,topk-0.5
8,8,0.03460494313664689,topk-0.5
9,9,0.03660688206888062,topk-0.5
10,10,0.03869762226296878,topk-0.5
11,11,0.04052138836621097,topk-0.5
12,12,0.04213476434562147,topk-0.5
13,13,0.043535796527135066,topk-0.5
14,14,0.04488129895451721,topk-0.5
15,15,0.04621165495495772,topk-0.5
16,16,0.047467003253474506,topk-0.5
17,17,0.04860455659886988,topk-0.5
18,18,0.04970594751753128,topk-0.5
19,19,0.05080294666059002,topk-0.5
20,20,0.05184197555229154,topk-0.5
0,0,0.0,desired-0.1
1,1,0.008013254980915608,desired-0.1
2,2,0.012867602608066778,desired-0.1
3,3,0.01660659206470251,desired-0.1
4,4,0.020558528321676678,desired-0.1
5,5,0.02375015554089153,desired-0.1
6,6,0.026133581425536616,desired-0.1
7,7,0.027992486838055566,desired-0.1
8,8,0.029571765365363125,desired-0.1
9,9,0.03091022274664206,desired-0.1
10,10,0.03215505672588608,desired-0.1
11,11,0.033246134926967576,desired-0.1
12,12,0.03425499339061404,desired-0.1
13,13,0.035233612255645655,desired-0.1
14,14,0.036110788804229126,desired-0.1
15,15,0.03699134748341648,desired-0.1
16,16,0.037810297655772714,desired-0.1
17,17,0.03927318548837235,desired-0.1
18,18,0.04063071536139745,desired-0.1
19,19,0.04191289358839505,desired-0.1
20,20,0.04314040833811553,desired-0.1
0,0,0.0,desired-0.5
1,1,0.008013254980915608,desired-0.5
2,2,0.012867602608066778,desired-0.5
3,3,0.017349057085178525,desired-0.5
4,4,0.02115250033805749,desired-0.5
5,5,0.025546001818326575,desired-0.5
6,6,0.029188160844159202,desired-0.5
7,7,0.03215489209789858,desired-0.5
8,8,0.03456699221553178,desired-0.5
9,9,0.03657802708343268,desired-0.5
10,10,0.038689799094544695,desired-0.5
11,11,0.04051421712848889,desired-0.5
12,12,0.042128144741570325,desired-0.5
13,13,0.04352964975194472,desired-0.5
14,14,0.04487556196433955,desired-0.5
15,15,0.04616284411076202,desired-0.5
16,16,0.04739196362715334,desired-0.5
17,17,0.048571621384468466,desired-0.5
18,18,0.04976323229281535,desired-0.5
19,19,0.05089091534311513,desired-0.5
20,20,0.05198468677678805,desired-0.5
0,0,0.0,masking-0.1
1,1,0.008013254980915608,masking-0.1
2,2,0.013061866925208823,masking-0.1
3,3,0.017494755323035058,masking-0.1
4,4,0.021269058928342716,masking-0.1
5,5,0.0256431339768976,masking-0.1
6,6,0.02927141698007722,masking-0.1
7,7,0.03222774121682685,masking-0.1
8,8,0.03461664662199689,masking-0.1
9,9,0.03662271604925128,masking-0.1
10,10,0.03833364495944719,masking-0.1
11,11,0.04018774250464951,masking-0.1
12,12,0.04190009666672838,masking-0.1
13,13,0.04343580167692516,masking-0.1
14,14,0.04478797042765462,masking-0.1
15,15,0.04612415946102405,masking-0.1
16,16,0.047412301043818834,masking-0.1
17,17,0.04864702040453026,masking-0.1
18,18,0.04980673000681089,masking-0.1
19,19,0.05089856459169945,masking-0.1
20,20,0.051964429821925485,masking-0.1
0,0,0.0,masking-0.5
1,1,0.008013254980915608,masking-0.5
2,2,0.013061866925208823,masking-0.5
3,3,0.017494755323035058,masking-0.5
4,4,0.022315367509573237,masking-0.5
5,5,0.026515057794589698,masking-0.5
6,6,0.03016482208348083,masking-0.5
7,7,0.03336114267201314,masking-0.5
8,8,0.03608648796906243,masking-0.5
9,9,0.038363360786856794,masking-0.5
10,10,0.040295473461917856,masking-0.5
11,11,0.042106134113218646,masking-0.5
12,12,0.043716832951151405,masking-0.5
13,13,0.04515867182024587,masking-0.5
14,14,0.04653850992694283,masking-0.5
15,15,0.04776529024160674,masking-0.5
16,16,0.048956894719661366,masking-0.5
17,17,0.05010135105882653,masking-0.5
18,18,0.0511476369276598,masking-0.5
19,19,0.05216050766773739,masking-0.5
20,20,0.053321708913665986,masking-0.5
0,0,0.0,topk-desired-masking-0.1
1,1,0.008013254980915608,topk-desired-masking-0.1
2,2,0.013061866925208823,topk-desired-masking-0.1
3,3,0.017494755323035058,topk-desired-masking-0.1
4,4,0.022315367509573237,topk-desired-masking-0.1
5,5,0.026515057794589698,topk-desired-masking-0.1
6,6,0.02976655655524688,topk-desired-masking-0.1
7,7,0.032660988345100304,topk-desired-masking-0.1
8,8,0.03546412856736213,topk-desired-masking-0.1
9,9,0.03780323732532652,topk-desired-masking-0.1
10,10,0.039803626587175456,topk-desired-masking-0.1
11,11,0.04167207944879887,topk-desired-masking-0.1
12,12,0.04339825140408407,topk-desired-masking-0.1
13,13,0.04493522275455266,topk-desired-masking-0.1
14,14,0.046286604213558645,topk-desired-masking-0.1
15,15,0.047584457588082496,topk-desired-masking-0.1
16,16,0.04878669928105032,topk-desired-masking-0.1
17,17,0.04994061092236054,topk-desired-masking-0.1
18,18,0.05102615058644861,topk-desired-masking-0.1
19,19,0.05209068772206673,topk-desired-masking-0.1
20,20,0.05312732713769434,topk-desired-masking-0.1
0,0,0.0,topk-desired-masking-0.5
1,1,0.002643753073381106,topk-desired-masking-0.5
2,2,0.009482198986852488,topk-desired-masking-0.5
3,3,0.015335560318998714,topk-desired-masking-0.5
4,4,0.02058801150634416,topk-desired-masking-0.5
5,5,0.02507559445856547,topk-desired-masking-0.5
6,6,0.028930996366888635,topk-desired-masking-0.5
7,7,0.03207780968835316,topk-desired-masking-0.5
8,8,0.034945747539142445,topk-desired-masking-0.5
9,9,0.0374810519330368,topk-desired-masking-0.5
10,10,0.03962348912916782,topk-desired-masking-0.5
11,11,0.041493058269302836,topk-desired-masking-0.5
12,12,0.04321818557122848,topk-desired-masking-0.5
13,13,0.04477038488056263,topk-desired-masking-0.5
14,14,0.046205877998530674,topk-desired-masking-0.5
15,15,0.04748329931945052,topk-desired-masking-0.5
16,16,0.04866384500829126,topk-desired-masking-0.5
17,17,0.049791873383780855,topk-desired-masking-0.5
18,18,0.05082092316283228,topk-desired-masking-0.5
19,19,0.05185012959115124,topk-desired-masking-0.5
20,20,0.05283026351860304,topk-desired-masking-0.5
0,0,0.0,0.1
1,1,0.008013254980915608,0.1
2,2,0.012867602608066778,0.1
3,3,0.01660659206470251,0.1
4,4,0.020558528321676678,0.1
5,5,0.025051025138009234,0.1
6,6,0.028763895118172907,0.1
7,7,0.03166108604054396,0.1
8,8,0.03399899782382318,0.1
9,9,0.03606153128733928,0.1
10,10,0.03786937482661552,0.1
11,11,0.03944450729145683,0.1
12,12,0.04090176844341387,0.1
13,13,0.04220648908652657,0.1
14,14,0.04347194384137081,0.1
15,15,0.04468807097118472,0.1
16,16,0.04578904239693719,0.1
17,17,0.04682272847474553,0.1
18,18,0.047767153162577305,0.1
19,19,0.04872388672643292,0.1
20,20,0.049633416105631344,0.1
0,0,0.0,0.5
1,1,0.008013254980915608,0.5
2,2,0.013061866925208823,0.5
3,3,0.017494755323035058,0.5
4,4,0.021269058928342716,0.5
5,5,0.0256431339768976,0.5
6,6,0.02927141698007722,0.5
7,7,0.03222774121682685,0.5
8,8,0.03507902000889684,0.5
9,9,0.037454281258035724,0.5
10,10,0.039467985162200694,0.5
11,11,0.04122755435717356,0.5
12,12,0.042859922992135195,0.5
13,13,0.04428036103042493,0.5
14,14,0.045602783536885835,0.5
15,15,0.04691367743943323,0.5
16,16,0.048127730297686744,0.5
17,17,0.049294554648868935,0.5
18,18,0.05044811643803685,0.5
19,19,0.051541555281075555,0.5
20,20,0.05255210104975383,0.5
0,0,0.0,topk-0.1
1,1,0.008013254980915608,topk-0.1
2,2,0.012867602608066778,topk-0.1
3,3,0.01660659206470251,topk-0.1
4,4,0.020558528321676678,topk-0.1
5,5,0.025051025138009234,topk-0.1
6,6,0.028763895118172907,topk-0.1
7,7,0.03166108604054396,topk-0.1
8,8,0.03399899782382318,topk-0.1
9,9,0.03606153128733928,topk-0.1
10,10,0.03786937482661552,topk-0.1
11,11,0.039506500905538394,topk-0.1
12,12,0.040958993317950707,topk-0.1
13,13,0.042259626470025055,topk-0.1
14,14,0.04352153873263607,topk-0.1
15,15,0.04473456618174589,topk-0.1
16,16,0.04612943288937943,topk-0.1
17,17,0.0473881839084226,topk-0.1
18,18,0.04853950080766692,topk-0.1
19,19,0.049619719839089096,topk-0.1
