,# of features removed,AOPC-global,aggregation
9,9,0.03606153128733928,probabilistic α=0.95
10,10,0.03782347699407263,probabilistic α=0.95
11,11,0.03942481283901508,probabilistic α=0.95
12,12,0.04088358894885226,probabilistic α=0.95
13,13,0.04220195047403674,probabilistic α=0.95
14,14,0.04348165444652739,probabilistic α=0.95
15,15,0.044650231971191834,probabilistic α=0.95
16,16,0.0457030767227749,probabilistic α=0.95
17,17,0.046735759489336476,probabilistic α=0.95
18,18,0.047951861583864004,probabilistic α=0.95
19,19,0.04915748494610044,probabilistic α=0.95
20,20,0.05027095063612362,probabilistic α=0.95
21,21,0.05133733188261111,probabilistic α=0.95
22,22,0.05235264549988737,probabilistic α=0.95
23,23,0.05339692356018332,probabilistic α=0.95
24,24,0.054428322329850565,probabilistic α=0.95
25,25,0.05540040293048364,probabilistic α=0.95
26,26,0.05636102668401355,probabilistic α=0.95
27,27,0.05731031492341805,probabilistic α=0.95
28,28,0.05827184728481748,probabilistic α=0.95
29,29,0.05919211913934997,probabilistic α=0.95
30,30,0.0601081343315628,probabilistic α=0.95
0,0,0.0,sum
1,1,0.008013254980915608,sum
2,2,0.012867602608066778,sum
3,3,0.01660659206470251,sum
4,4,0.020558528321676678,sum
5,5,0.025051025138009234,sum
6,6,0.028763895118172907,sum
7,7,0.03166108604054396,sum
8,8,0.03399899782382318,sum
9,9,0.03606153128733928,sum
10,10,0.03782347699407263,sum
11,11,0.03942481283901508,sum
12,12,0.04088358894885226,sum
13,13,0.04220195047403674,sum
14,14,0.04348165444652739,sum
15,15,0.044650231971191834,sum
16,16,0.0457030767227749,sum
17,17,0.04694144345970965,sum
18,18,0.04814672008211227,sum
19,19,0.0493426005194363,sum
20,20,0.050447251182157773,sum
21,21,0.05150561876746189,sum
22,22,0.05251361556365768,sum
23,23,0.0535511865379632,sum
24,24,0.05457641478851925,sum
25,25,0.05554279952535738,sum
26,26,0.05649508901231904,sum
27,27,0.05743958931142692,sum
28,28,0.0583966639353088,sum
29,29,0.059312775234824915,sum
30,30,0.060224898294925645,sum
0,0,0.0,avg
1,1,0.00017649135597816218,avg
2,2,0.00023558836272683566,avg
3,3,0.0002741042796323383,avg
4,4,0.00033893353085898587,avg
5,5,0.00038687262285401627,avg
6,6,0.0005858653349415369,avg
7,7,0.0007663907914244319,avg
8,8,0.0009482141461538857,avg
9,9,0.0011102461136796229,avg
10,10,0.0012600312902941826,avg
11,11,0.0013879116207076638,avg
12,12,0.0018401773707394803,avg
13,13,0.0022372188269680878,avg
14,14,0.0025925500336150043,avg
15,15,0.0029115240567158924,avg
16,16,0.0031927786479640304,avg
17,17,0.0034428200575806777,avg
18,18,0.0036665904445832096,avg
19,19,0.0038681109936823375,avg
20,20,0.004052381257703029,avg
21,21,0.00423759475554774,avg
22,22,0.00440754644501728,avg
23,23,0.004563819949049593,avg
24,24,0.004710018083668223,avg
25,25,0.004845957900849089,avg
26,26,0.004974353501809687,avg
27,27,0.005093475392539474,avg
28,28,0.005204528380701966,avg
29,29,0.005316299362669437,avg
30,30,0.005610316477152855,avg
0,0,0.0,avg_4e-3
1,1,0.00017649135597816218,avg_4e-3
2,2,0.0006197396495167138,avg_4e-3
3,3,0.0009314486678552775,avg_4e-3
4,4,0.0011516206463427635,avg_4e-3
5,5,0.002042235705637586,avg_4e-3
6,6,0.003465279856368657,avg_4e-3
7,7,0.004567397109454574,avg_4e-3
8,8,0.005562798140193511,avg_4e-3
9,9,0.006405029990196781,avg_4e-3
